x1,x2,y
-4.41282,1.13971,1
-1.63594,2.39467,1
4.14701,0.196509,-1
-1.01398,2.50755,1
-0.67217,2.67153,-1
4.46165,2.64653,-1
3.37184,3.54881,-1
0.342265,5.17649,-1
3.42097,-1.65804,-1
1.93533,5.04218,-1
-1.02313,-0.179235,1
-2.40837,0.938658,1
-4.95666,0.453597,1
0.255898,3.1077,1
4.54802,2.63747,-1
-1.01306,6.81021,-1
-2.58904,4.79223,1
0.855587,-0.51323,1
-2.44865,2.56029,1
1.84011,6.12766,-1
4.4528,2.78002,-1
-0.645009,2.11011,1
3.90225,6.70556,1
-4.92828,6.32185,1
4.40977,-1.7138,-1
1.0155,6.38832,-1
2.86157,3.28596,-1
0.766777,6.91678,-1
-3.5757,5.75164,-1
-2.77673,6.46385,-1
-1.16993,0.982879,1
-4.95727,4.03964,1
-0.820795,1.78216,1
-4.17753,2.05106,1
1.59932,0.553575,-1
3.55098,0.222327,-1
-4.35148,4.87326,1
3.1106,-1.10678,-1
1.62069,3.5815,1
1.91488,1.77392,-1
3.02698,3.4145,-1
0.30137,5.37068,1
1.85629,5.77746,1
-3.57234,-0.492355,1
1.89505,5.63463,-1
2.27897,5.29185,-1
2.77734,-1.26829,-1
-4.68932,5.10233,-1
3.68679,3.64248,-1
1.4452,-0.604419,1
2.06565,-0.46736,-1
-4.14548,3.87979,1
0.519883,-0.781579,1
4.47905,5.60002,-1
-4.41221,6.14716,1
-2.25028,4.2797,-1
-3.54823,0.517594,1
4.8178,2.52184,-1
1.19983,5.98044,-1
-2.07755,-0.18775,-1
4.22483,2.33204,-1
-1.32466,3.30958,1
1.9454,-1.48885,-1
-2.81365,5.77306,-1
-3.44081,3.07941,1
-2.59453,1.30726,1
0.214393,6.41826,-1
4.0228,4.49422,-1
-3.93582,-0.836238,1
4.02646,1.59319,-1
-0.582751,0.0926847,1
-4.19889,6.4232,1
2.82098,0.873837,-1
-3.28211,5.91479,1
4.74395,6.95688,-1
2.75872,6.80087,-1
3.70388,1.46602,-1
-2.89361,3.05744,1
-0.43382,6.4817,-1
-4.96246,0.226997,-1
2.50633,6.59871,-1
-3.85952,3.17664,1
-0.952941,-0.679952,1
-1.88864,3.89215,1
4.92615,1.76183,1
-4.61425,6.12217,1
-2.47917,4.45466,1
-3.10724,-0.248451,1
-2.52312,0.871914,-1
-3.46492,5.28828,1
1.20319,3.77102,-1
3.85372,-1.5641,-1
4.39085,-0.323985,-1
-3.04346,-1.97693,1
2.79656,1.96152,-1
1.45558,0.165197,-1
1.56758,4.12864,-1
4.09146,5.12265,-1
-0.445418,5.16303,-1
4.21293,1.45585,1
1.64174,2.39467,-1
-3.49239,-1.55614,1
1.36341,5.23966,-1
0.695364,2.90088,-1
-0.779595,5.63765,-1
4.43022,0.172338,-1
0.405744,-1.88601,1
0.785699,4.80212,-1
0.364544,-0.75576,1
-2.44713,0.766442,1
-1.03046,6.0524,-1
-1.49739,-0.0614033,1
-4.63378,1.64785,1
2.95251,4.11737,-1
-3.03491,6.31059,-1
-4.29716,4.25059,-1
-1.10584,0.400586,1
0.907468,-0.0479445,1
-4.29075,6.05075,1
-3.02332,-0.281411,1
-3.44111,-1.34272,1
1.44337,1.01337,-1
-0.45671,3.92923,-1
1.04297,1.22541,-1
1.97348,4.72054,-1
-0.587023,-0.955718,-1
1.84469,6.26417,-1
-1.03473,4.67385,-1
3.35719,-0.192144,-1
0.922117,4.11188,-1
-3.00409,0.191015,1
4.49461,1.14686,-1
3.76003,4.69774,-1
-1.08295,3.29914,-1
4.87457,6.71133,-1
-3.14692,3.39116,1
3.95718,1.40422,-1
0.744499,3.29859,-1
-0.579394,-0.964232,1
1.27338,-0.597278,1
2.08518,1.5465,-1
-4.50377,1.93652,1
-2.14438,-1.86019,1
-2.39799,4.39753,1
-0.923643,-0.440718,1
3.95321,-0.838984,-1
2.10196,4.92297,-1
2.28446,-0.0523391,-1
3.96054,3.40846,-1
-1.06433,0.522263,1
-1.02588,-0.110019,1
4.03867,3.56749,-1
-1.91397,6.96292,-1
-1.11896,6.68056,-1
0.70574,2.75668,-1
-1.46443,3.52464,1
2.33696,6.68303,-1
2.45354,4.96939,-1
2.36381,-0.118809,-1
2.39433,2.16175,-1
-3.60683,-1.22352,1
-2.99829,1.54732,1
-2.27409,1.93789,-1
1.80441,1.51244,-1
4.1113,5.48604,-1
-1.3216,2.16861,1
0.17655,3.72707,-1
-3.90622,3.48454,1
4.07437,3.65374,-1
-2.9693,-1.89645,1
0.179601,0.539567,1
1.54836,2.40016,-1
-0.614795,2.23151,1
1.87643,0.241829,-1
-4.09574,3.97263,-1
-4.20438,6.16996,1
-4.24223,6.88299,1
-4.72198,6.90799,1
-1.44917,4.60793,-1
-1.9277,0.882351,1
1.97287,1.3383,-1
-3.57326,2.42048,1
-1.05152,4.45824,-1
-4.32157,3.09177,-1
1.75741,-1.34135,1
2.24937,6.92804,-1
-3.01294,3.58644,1
1.94021,6.58361,-1
1.15711,4.06272,-1
1.54897,4.54997,-1
0.439925,0.806818,1
-4.017,3.89956,1
0.453658,5.4756,-1
-4.50377,4.35716,1
4.74578,0.869167,-1
-0.359661,6.4048,-1
4.6997,4.45412,-1
2.27866,-1.78109,-1
0.30961,-1.96127,-1
1.79922,0.176733,-1
1.92801,5.64672,-1
-1.27888,-1.94534,1
-1.11377,0.474471,1
-4.50041,4.49751,1
3.09778,4.43901,-1
-3.30439,6.51247,-1
-4.39177,2.30952,1
-1.89444,-0.771142,1
2.84478,-1.0502,-1
-2.8753,4.6137,1
-1.78091,3.8471,1
-0.153356,4.85925,-1
-4.90844,3.0264,1
-0.601367,-0.609088,1
0.0785851,4.77163,-1
1.05945,0.490402,1
2.58538,5.39677,-1
-0.989257,-0.949126,-1
-1.50197,-1.21665,1
3.42647,-0.441267,-1
4.4232,4.64061,-1
1.2331,3.69494,-1
4.97284,2.56496,-1
-4.46532,4.56261,1
0.628529,2.12632,-1
3.63552,5.12485,-1
-1.13239,3.48207,-1
-1.93594,-1.41826,1
-2.15781,1.57836,1
-4.73296,2.77261,-1
1.12568,2.92889,-1
-1.08814,0.87109,1
-4.81384,5.42561,1
-4.68963,2.27519,1
-0.442976,3.72021,-1
3.57936,2.30403,-1
4.36766,2.59023,1
-0.981017,3.73504,-1
2.27287,1.44047,-1
1.11591,5.95407,-1
3.08374,0.873013,-1
3.75423,0.191015,-1
0.825983,-0.8464,1
0.950194,6.58992,-1
-4.20988,-0.411603,1
2.93176,2.33451,-1
-0.377972,6.37898,1
0.906247,-0.630238,1
0.894345,0.609607,-1
0.692007,2.00134,-1
3.16065,5.7434,-1
1.7275,4.51344,-1
-1.56423,-1.52181,1
-4.89776,-1.53169,-1
-2.32688,1.21195,1
-1.58437,0.233039,1
-2.67907,2.73251,-1
2.7102,0.0913115,-1
-1.28254,5.30558,1
3.69869,2.70751,-1
-3.83145,6.1153,1
2.25578,-0.692038,-1
1.28925,-1.78933,-1
3.93948,5.3759,-1
-3.1698,5.81371,1
0.355693,4.54475,-1
4.02005,4.18824,-1
2.80084,-1.66381,-1
4.65209,0.387402,-1
-3.02637,1.05264,1
4.01547,3.18763,-1
2.97418,5.13034,-1
4.53398,6.54598,-1
3.48811,5.20862,-1
3.90347,3.07144,-1
1.28712,6.69127,-1
-3.14539,0.422285,1
1.16932,3.30821,-1
-2.35008,-0.64095,1
-2.49351,4.74142,1
2.322,-1.4883,-1
2.8811,2.38643,-1
-3.29066,3.89297,1
2.13889,4.41621,-1
-0.190588,2.91873,-1
-4.18516,2.09198,1
3.06543,4.33464,-1
3.55342,6.4004,-1
-3.75362,-0.921934,1
-1.92526,-1.84674,1
0.733207,-0.100955,1
-0.270241,4.35304,-1
2.62047,0.603565,-1
-3.0813,6.46055,-1
2.27775,2.22959,-1
4.95025,5.90628,-1
-4.84649,5.416,1
1.47633,2.29881,-1
1.91641,2.8215,-1
-3.25861,1.01584,-1
-4.27885,1.81457,-1
-2.25028,6.76406,-1
1.76626,2.90335,-1
3.38923,3.94928,-1
0.566576,5.6437,-1
-1.28773,-1.10926,1
2.79504,-0.823878,-1
-2.67479,2.68719,1
1.38234,6.20731,-1
-2.68334,2.52486,1
-2.95404,3.32304,1
4.71038,5.02322,-1
-2.18253,0.0981779,1
-4.77111,-0.529984,1
2.69219,6.69073,-1
-3.4817,6.14222,1
-4.53032,-0.413801,1
-4.90753,-0.0575578,1
-1.51418,4.05173,-1
1.4388,3.95862,-1
-1.56758,5.72939,-1
-0.854366,2.86407,-1
-0.834834,5.85409,-1
-4.0933,3.99487,1
0.451826,3.86276,-1
1.99271,6.02136,-1
-1.62008,-0.138585,1
1.57521,5.08338,-1
3.76247,-1.382,-1
0.354778,5.62969,-1
0.700247,-1.40672,1
-4.46013,6.6715,1
-0.342265,2.13648,-1
-2.40013,1.32456,1
-0.731986,-1.52867,1
3.63338,2.00931,-1
-0.134129,1.6223,-1
-4.12564,0.119327,-1
0.658132,5.07431,-1
2.09403,-1.99231,1
2.78466,-0.0968354,-1
3.64223,-0.645894,-1
3.50551,4.41237,-1
-2.06992,-0.959838,1
3.64376,2.14582,-1
1.44917,5.17264,-1
2.46849,-1.37431,-1
3.28639,4.47334,-1
2.65618,6.38639,-1
3.71914,3.55376,-1
4.08322,4.01273,-1
4.12534,2.20872,-1
0.219581,6.0329,-1
-0.598315,3.43236,-1
-3.92361,3.79244,1
-1.45985,-0.984283,1
3.23054,-1.00681,-1
-0.722831,5.93786,-1
-3.30164,5.51405,1
-4.99145,6.93545,1
1.5746,2.58776,1
2.73553,1.28556,-1
-4.36277,6.50972,1
-4.10184,-0.462966,-1
-1.14338,5.89914,-1
1.83889,0.345927,1
3.07611,-0.692312,-1
-3.45912,0.314066,1
-3.57143,2.71987,1
-4.51537,4.43132,1
-1.53859,0.403882,1
-4.81445,1.98926,1
4.78423,0.75161,-1
1.47633,1.32154,-1
-4.46348,0.300058,1
4.14151,5.02295,1
1.37471,6.21226,-1
-0.682852,-0.929624,1
-4.78942,-1.78082,1
-2.57408,0.0968046,1
-1.08051,5.50581,-1
1.54012,5.61513,-1
2.81884,1.39818,1
-4.77172,2.8583,1
3.26045,6.11667,1
-3.61568,1.72365,1
1.34266,-0.63216,1
0.504013,1.70553,-1
4.8349,5.37782,-1
-0.365764,4.31404,-1
-2.85211,0.125645,1
-1.99301,-1.10459,1
2.82159,3.27332,-1
-1.5746,6.67122,-1
-0.193945,3.60622,-1
1.0802,5.75466,-1
-3.97488,-0.0701923,1
4.84436,0.596148,-1
2.55821,-0.641499,-1
-3.49117,1.2743,1
-0.435957,3.95477,-1
2.11631,2.02002,-1
4.98749,-1.16611,-1
2.75506,2.87396,-1
1.41652,1.2754,1
1.21204,6.10898,-1
4.46104,0.190741,1
1.88162,6.6086,1
-2.10196,0.636525,-1
0.67156,0.396191,1
-2.09616,4.02316,-1
0.482345,-0.392926,1
2.12363,6.41249,-1
-2.53563,6.97253,-1
0.466781,4.92105,-1
-0.0737023,0.0207222,1
4.52055,-1.10981,-1
1.6982,3.25987,-1
2.6516,5.26548,1
1.23371,3.25959,-1
-0.542467,6.67946,-1
2.98761,-1.59047,-1
2.45537,3.16675,-1
4.88922,5.80438,-1
-2.95373,0.404157,1
1.29475,6.84701,-1
4.09818,0.950469,-1
0.912961,3.37056,-1
4.18394,-1.66271,-1
0.0553912,6.99918,-1
-0.106052,4.10172,-1
-0.502792,-0.293497,1
3.8934,5.12732,1
4.40397,4.73592,-1
-3.17072,3.0654,1
-2.48039,3.8103,1
-2.96991,3.27827,1
2.30491,1.55419,-1
4.4113,6.82009,-1
1.2508,6.83987,-1
-4.58647,5.53932,1
1.41346,5.03916,-1
-4.65484,3.6205,1
0.563524,6.5045,-1
0.444807,0.855708,-1
-0.536668,-1.37184,1
-4.38627,-1.176,1
4.96033,-1.78411,-1
-3.7225,0.0443432,1
1.00909,-0.78103,1
-4.49644,5.20121,1
-3.27204,0.779626,1
1.60237,4.84249,-1
-1.67562,2.64104,-1
-1.84042,0.638173,-1
1.53584,-0.0921659,-1
-0.89465,-1.50862,1
-0.724967,-0.470107,1
-2.78375,-1.3581,1
1.78518,3.33815,1
-3.33552,6.51192,-1
-0.0245675,5.63491,-1
0.0764489,3.54607,-1
3.02728,0.833735,-1
-0.649281,1.81869,1
-4.95483,1.08451,-1
-1.60512,4.82959,-1
-1.24104,4.85348,-1
-3.71426,-0.154515,1
3.27326,1.65224,-1
2.33299,-1.5457,-1
3.9114,1.16636,-1
1.4333,0.821924,-1
1.50594,3.5436,-1
0.14481,0.626087,1
2.3397,3.19477,-1
2.37175,-1.1337,-1
4.57091,6.74099,-1
-0.341655,5.88238,-1
-1.36738,3.36973,1
-3.87814,3.05112,1
4.0466,2.43532,-1
3.21223,-1.07822,-1
-0.452132,6.27406,-1
-3.91324,2.09281,1
3.69442,3.58068,-1
2.61376,-0.927427,-1
-4.60875,-0.141057,1
-0.833308,6.82778,-1
4.36125,4.09403,-1
-4.32249,3.81057,-1
-3.35139,4.51729,1
-2.8872,3.1239,1
-3.83084,-0.259987,-1
0.91113,-0.76812,1
-3.81649,2.2848,1
1.18275,3.39143,-1
0.800958,1.22843,1
1.90298,2.88934,-1
2.31559,2.9646,-1
4.15647,2.34385,-1
1.69729,1.55336,-1
-2.01498,0.892514,-1
3.08863,4.44395,-1
-1.21815,-1.83245,1
4.97498,-0.888424,-1
2.72515,5.68545,-1
-2.95587,4.99164,1
-3.29432,1.75579,1
-1.11744,2.62484,1
-3.18781,6.4015,-1
0.809808,4.81475,-1
-3.04376,6.16337,-1
4.60143,2.39906,1
-3.09748,2.20652,1
-1.18274,1.65636,1
-1.96005,0.938108,1
-3.79177,4.95758,1
-3.01843,-1.46632,1
-4.53764,-1.28367,1
2.71172,3.48619,-1
2.6104,-1.43171,-1
3.81039,3.61748,-1
-4.9823,2.67373,1
-0.513779,3.12638,-1
-0.736259,0.707938,1
3.01538,4.23109,-1
-0.386517,3.09534,-1
-0.0514236,5.98923,-1
2.49382,0.986175,-1
-2.61498,3.03876,1
0.594043,1.01117,-1
-4.07254,4.42061,1
4.22025,4.56481,-1
3.93826,6.4633,-1
3.57021,5.93484,1
-4.40367,5.04025,1
-0.0910977,-1.39903,1
1.32038,0.475295,-1
2.47215,6.11338,-1
2.56066,2.11725,-1
-2.44255,1.75112,1
4.09909,1.21854,-1
2.91986,2.28892,-1
-3.00378,3.4156,1
0.528428,1.25727,-1
-4.48759,1.86511,1
0.221717,1.74783,-1
2.90368,4.16599,-1
2.04154,0.656301,-1
-4.75951,1.61681,1
2.31742,-0.0550857,-1
0.533616,-1.67837,1
4.14212,0.638447,1
3.75546,1.25535,-1
2.9693,-0.520646,1
-1.94571,3.75262,1
-1.0506,1.08725,1
-0.181127,-1.85415,1
-4.47417,3.70702,1
1.51967,1.53743,-1
-4.99145,-0.16715,1
2.68578,0.103672,-1
2.56188,-1.23313,-1
-2.80267,0.0045166,1
-3.45241,4.14896,1
-4.42473,1.0271,-1
1.70614,5.30668,-1
-4.67315,6.68496,1
-1.54134,3.52519,1
1.97867,0.704642,-1
2.98151,6.68551,-1
-0.637379,1.82473,1
4.81719,0.747215,-1
1.35548,2.70229,-1
-2.04703,5.93759,-1
-0.230262,2.62374,-1
3.74355,4.81283,-1
-4.20713,0.738151,1
-3.99014,0.275063,1
-3.56777,5.84667,1
-3.5699,1.71844,1
4.17997,4.44752,1
-1.91275,-0.583819,1
-1.26179,5.97,-1
3.13837,4.64693,-1
-4.53368,6.94836,1
3.14203,2.51332,-1
-2.60002,2.51772,-1
3.97885,1.58358,-1
-2.43492,-0.889248,1
-2.30644,5.9678,-1
-2.91986,4.74197,1
-2.70623,0.89938,1
3.46156,4.94082,-1
3.74844,1.91153,-1
3.87692,1.30671,-1
3.44783,1.92581,-1
1.09272,-0.0234993,-1
-4.59105,3.63424,1
-3.26472,2.12851,1
-3.16248,1.05457,1
-1.44093,2.11231,1
-0.50737,3.73943,-1
-3.14936,3.03409,1
3.94467,4.39644,1
1.23035,-1.24769,1
0.463424,0.311319,1
4.11679,-1.61574,-1
0.22599,4.5247,-1
2.30644,-0.301462,-1
4.99329,5.8714,-1
4.69329,0.330271,-1
3.67428,0.341532,1
3.40205,5.6838,-1
-3.53328,3.40791,1
-1.25599,0.848567,1
-2.15629,-0.408582,1
-3.29035,1.95108,1
4.73754,-1.74071,1
2.41813,6.21802,-1
2.16605,2.0582,-1
-4.69115,0.790887,1
1.45039,4.13166,-1
3.12708,-0.909299,1
2.35923,1.97333,-1
3.18171,-0.56212,-1
-3.75362,4.0314,1
2.18894,2.81765,1
-1.24928,-1.32899,1
1.49831,3.23405,-1
4.15433,3.3983,-1
3.89676,4.17917,-1
-4.67833,0.0157783,1
2.73492,-1.53059,-1
-0.511338,0.212989,-1
