x1,x2,y
-4.05606,4.4077,1
-0.62273,6.78054,1
4.31516,0.0218208,-1
-4.51567,-0.0710163,1
3.9462,6.67562,1
-2.09983,0.443709,1
-2.72698,-1.61931,-1
2.69066,-1.45122,-1
-0.892819,0.492599,1
-2.98028,2.65917,1
1.28071,2.64379,1
1.04144,4.30937,1
-0.483871,-1.26252,-1
-0.336466,-0.174291,-1
0.978271,1.00485,1
1.34724,-1.0513,-1
3.54793,5.73186,1
3.28791,-0.133915,-1
1.24775,1.53661,1
2.20908,2.23453,1
0.657521,5.71868,1
-1.24866,4.91308,1
-3.15729,2.74761,1
2.37907,-0.585742,-1
0.551317,6.1337,1
4.05087,-0.372326,-1
-2.57134,-1.74044,-1
-3.1106,0.31077,1
1.04724,0.944151,1
1.98508,-0.70275,-1
0.846125,0.134983,-1
-1.48701,6.46495,1
-0.0553912,2.84787,1
-4.19614,-0.625568,1
2.40745,6.88491,1
1.12049,0.233314,-1
1.2038,0.599994,-1
1.91122,5.61211,1
3.04529,-0.308329,-1
-3.50887,2.24882,1
0.760369,-0.737907,-1
3.67733,4.44835,1
4.11557,0.87521,-1
1.14704,5.14737,1
2.27683,-0.35667,-1
-4.56786,-1.1977,-1
1.67776,-0.867,-1
4.76531,0.968871,-1
-1.84988,2.72399,1
0.692007,4.93368,1
-1.94174,0.589282,1
-3.26075,0.138279,1
-3.91446,3.33705,1
3.69045,0.520066,-1
3.51222,1.18009,-1
2.44316,-1.5663,-1
-3.45119,4.89029,1
-1.73086,-1.38365,-1
-4.20652,4.40907,1
-4.23399,5.84503,1
1.4098,1.41108,1
3.20002,3.64248,1
0.450911,6.00214,1
-0.517441,3.73366,1
-0.910214,3.69741,1
-2.01254,6.06394,1
-0.344401,6.49489,1
0.012055,-1.80389,-1
-3.47346,1.84698,1
-1.76962,5.91671,1
2.37999,0.282479,-1
-1.86117,0.0402234,1
3.26685,3.96109,1
4.59075,5.83349,1
3.73348,2.16395,1
2.25028,0.276162,-1
-1.99942,-1.71242,-1
4.43999,-0.27015,-1
-3.72768,5.91095,1
-4.34263,5.53438,1
2.84967,5.59838,1
0.245827,5.80328,1
1.09638,-1.10596,-1
4.56114,4.31129,1
-4.27732,6.073,1
3.75637,-0.996368,-1
1.53859,-0.7022,-1
-1.77877,0.453871,1
-3.95199,6.47484,1
0.0505084,-1.36964,-1
-2.72912,5.95297,1
-2.09708,2.78387,1
4.1998,4.8999,1
0.511643,4.21351,1
1.62801,-1.68139,-1
-3.85464,-0.72747,1
-0.0746179,1.87774,1
-1.20869,-0.667867,-1
-0.0318918,2.6512,1
2.93359,2.67098,1
0.0926238,4.10804,1
-1.17634,4.53294,1
1.88162,1.87829,1
0.321512,6.99945,1
1.06281,-1.38694,-1
-1.04816,2.99371,1
-4.9411,2.223,1
2.07877,4.80679,1
-3.9938,5.58849,1
1.23066,-0.896664,-1
3.63247,-1.8981,-1
-0.0849941,3.6032,1
2.47337,-1.27049,-1
-0.0309762,6.59926,1
-1.19892,4.32832,1
2.85363,2.37132,1
0.528123,-0.679128,-1
-1.42903,1.42921,1
4.55718,5.15424,1
1.30848,1.56572,1
-3.2342,6.86459,1
-1.25752,4.98972,1
-3.68374,-1.81817,-1
2.43278,-1.49626,-1
4.5172,0.531602,-1
1.11988,-0.103976,-1
-4.72167,0.677175,1
-1.70156,5.55635,1
-4.4409,-1.78246,-1
1.3921,5.94473,1
-3.68374,-1.691,-1
3.47072,-1.95907,-1
3.64315,2.48064,1
0.96881,0.416791,-1
2.21641,0.859554,-1
3.53969,0.231941,-1
-4.85321,0.148442,1
-3.73531,1.38939,1
2.07907,4.92215,1
1.17145,0.380535,-1
-2.82434,6.87063,1
-4.3405,-1.80059,-1
-3.3108,1.1268,1
1.24104,2.16504,1
-1.59017,-0.600848,-1
-1.80593,2.72674,1
-1.32435,5.92523,1
1.61,2.468,1
3.02393,5.88211,1
3.06879,4.64364,1
0.265359,3.45762,1
1.11103,4.89166,1
2.98181,-1.05817,-1
4.00601,5.2946,1
-3.5519,2.54463,1
1.30177,2.91241,1
-0.975829,5.83432,1
-2.463,3.35792,1
-3.6346,4.3253,1
3.5519,6.08921,1
-4.33836,-0.548662,1
-0.721915,-1.05322,-1
0.733513,4.58019,1
-1.97714,-1.77779,-1
0.480514,2.46937,1
-2.74438,6.30647,1
-1.8865,6.26444,1
-3.8937,-0.123203,1
3.08039,4.4033,1
-3.65291,6.76186,1
-2.15751,4.28629,1
2.8811,-1.82916,-1
3.9523,6.86431,1
2.89636,3.07666,1
2.43797,-0.938139,-1
1.15223,6.24082,1
-1.38874,3.79519,1
3.56655,-1.12711,-1
-2.71508,0.87466,1
3.63582,6.28285,1
-2.70562,4.96362,1
-2.5045,1.27512,1
0.424055,0.574175,1
4.84832,2.58501,1
-4.46196,-0.503067,1
-4.18577,5.42753,1
0.246742,3.64385,1
-0.731986,1.44816,1
-4.05332,3.74108,1
-2.41203,5.0474,1
3.91537,4.16791,1
-2.67235,0.408002,1
-3.5345,0.220405,1
-3.74905,5.66677,1
4.31639,4.73235,1
-4.19889,1.66103,1
-4.5291,1.98459,1
-4.41282,3.71993,1
-1.63594,3.78585,1
4.14701,6.10266,1
-1.01398,4.11957,1
-0.67217,-1.86651,-1
4.46165,2.49821,1
3.37184,2.8822,1
0.342265,2.70696,1
3.42097,6.57317,1
1.93533,6.63991,1
-1.02313,0.882077,1
-2.40837,5.01141,1
-4.95666,0.00588989,1
0.255898,3.523,1
4.54802,0.0273139,-1
-1.01306,4.17917,1
-2.58904,6.73357,1
0.855587,6.52593,1
-2.44865,2.83084,1
1.84011,4.22449,1
4.4528,2.55177,1
-0.645009,3.24009,1
3.90225,0.0811489,-1
-4.92828,5.59261,1
4.40977,0.193762,-1
1.0155,-1.2345,-1
2.86157,4.08057,1
0.766777,1.0716,1
-3.5757,-0.287729,1
-2.77673,-0.810694,-1
-1.16993,0.334941,1
-4.95727,0.342906,1
-0.820795,5.95792,1
-4.17753,0.774133,1
1.59932,-0.890072,-1
3.55098,6.94671,1
-4.35148,-0.19132,1
3.1106,0.89526,-1
1.62069,3.74987,1
1.91488,1.94147,1
3.02698,6.31004,1
0.30137,6.24961,1
1.85629,5.17264,1
-3.57234,2.04804,1
1.89505,2.37461,1
2.27897,0.371471,-1
2.77734,-0.554705,-1
-4.68932,3.54854,1
3.68679,5.2089,1
1.4452,-1.0101,-1
2.06565,2.84512,1
-4.14548,5.72692,1
0.519883,3.11182,1
4.47905,2.24937,1
-4.41221,-1.68743,-1
-2.25028,6.13508,1
-3.54823,6.80856,1
4.8178,-0.664296,-1
1.19983,3.7051,1
-2.07755,-0.54207,-1
4.22483,-0.0259714,-1
-1.32466,5.53191,1
1.9454,6.75335,1
-2.81365,-1.73275,-1
-3.44081,4.10144,1
-2.59453,-0.764824,-1
0.214393,2.13071,1
4.0228,-0.561296,-1
-3.93582,0.37257,1
4.02646,-0.0276194,-1
-0.582751,1.54073,1
-4.19889,4.51756,1
2.82098,4.68841,1
-3.28211,1.9357,1
4.74395,0.226448,-1
2.75872,-0.188299,-1
3.70388,2.50948,1
-2.89361,4.07947,1
-0.43382,4.81146,1
-4.96246,4.49751,1
2.50633,3.67351,1
-3.85952,4.30113,1
-0.952941,6.87558,1
-1.88864,2.51195,1
4.92615,4.8337,1
-4.61425,0.744194,1
-2.47917,-1.82476,-1
-3.10724,1.52095,1
-2.52312,2.68389,1
-3.46492,2.75146,1
1.20319,1.91235,1
3.85372,-1.2606,-1
4.39085,-1.37733,-1
-3.04346,4.49614,1
2.79656,-0.0440993,-1
1.45558,6.88684,1
1.56758,3.01294,1
4.09146,4.83151,1
-0.445418,0.427503,1
4.21293,1.05759,-1
1.64174,6.69182,1
-3.49239,-0.620075,1
1.36341,-0.447035,-1
0.695364,2.79046,1
-0.779595,-0.108921,-1
4.43022,1.40065,-1
0.405744,1.18998,1
0.785699,0.114933,-1
0.364544,6.22269,1
-2.44713,-0.539048,-1
-1.03046,0.931242,1
-1.49739,0.85873,1
-4.63378,4.8804,1
2.95251,-1.55065,-1
-3.03491,-0.800256,-1
-4.29716,-1.00626,1
-1.10584,5.72417,1
0.907468,6.95386,1
-4.29075,4.23246,1
-3.02332,-1.691,-1
-3.44111,6.39299,1
1.44337,0.542039,-1
-0.45671,-0.636555,-1
1.04297,-0.81811,-1
1.97348,6.11118,1
-0.587023,2.97531,1
1.84469,6.51494,1
-1.03473,2.7369,1
3.35719,3.33622,1
0.922117,-0.118534,-1
-3.00409,4.29481,1
4.49461,1.17048,-1
3.76003,-1.08673,-1
-1.08295,6.92502,1
4.87457,3.61638,1
-3.14692,-0.477248,1
3.95718,3.88281,1
0.744499,-1.9989,-1
-0.579394,3.23954,1
1.27338,1.67724,1
2.08518,1.60692,1
-4.50377,6.48775,1
-2.14438,2.14225,1
-2.39799,5.87057,1
-0.923643,-1.63607,-1
3.95321,6.08234,1
2.10196,-1.87173,-1
2.28446,5.49373,1
3.96054,4.07178,1
-1.06433,1.26249,1
-1.02588,5.57915,1
4.03867,4.4651,1
-1.91397,5.29102,1
-1.11896,5.89392,1
0.70574,3.75124,1
-1.46443,6.95743,1
2.33696,6.17243,1
2.45354,-1.98187,-1
2.36381,1.53249,1
2.39433,-0.241035,-1
-3.60683,1.49678,1
-2.99829,6.3603,1
-2.27409,4.0575,1
1.80441,4.0509,1
4.1113,2.46663,1
-1.3216,2.57045,1
0.17655,4.09073,1
-3.90622,-1.11777,-1
4.07437,6.40864,1
-2.9693,6.75198,1
0.179601,-0.416273,-1
1.54836,0.123173,-1
-0.614795,4.03662,1
1.87643,-0.714286,-1
-4.09574,-1.68743,-1
-4.20438,-1.82257,-1
-4.24223,5.44044,1
-4.72198,1.502,1
-1.44917,2.00244,1
-1.9277,2.23756,1
1.97287,-1.55422,-1
-3.57326,-0.787896,1
-1.05152,2.84182,1
-4.32157,2.35951,1
1.75741,0.513474,-1
2.24937,-0.351726,-1
-3.01294,2.79925,1
1.94021,-1.8558,-1
1.15711,0.82165,1
1.54897,3.83062,1
0.439925,-1.35701,-1
-4.017,4.3014,1
0.453658,-1.29987,-1
-4.50377,4.89853,1
4.74578,6.07327,1
-0.359661,1.87912,1
4.6997,-1.9382,-1
2.27866,1.4358,1
0.30961,2.86847,1
1.79922,6.4438,1
1.92801,1.99475,1
-1.27888,1.32237,1
-1.11377,-0.538224,-1
-4.50041,5.98483,1
3.09778,2.16724,1
-3.30439,5.13968,1
-4.39177,-0.157811,1
-1.89444,2.83111,1
2.84478,-1.79427,-1
-2.8753,-1.33201,-1
-1.78091,-1.80636,-1
-0.153356,2.35868,1
-4.90844,5.69781,1
-0.601367,6.49983,1
0.0785851,-0.822504,-1
1.05945,2.77041,1
2.58538,6.97803,1
-0.989257,2.30403,1
-1.50197,0.262703,1
3.42647,-0.272897,-1
4.4232,1.35533,-1
1.2331,6.7734,1
4.97284,5.01224,1
-4.46532,6.11777,1
0.628529,0.934813,1
3.63552,6.78384,1
-1.13239,5.72912,1
-1.93594,1.74096,1
-2.15781,2.69076,1
-4.73296,-0.203406,1
1.12568,4.37226,1
-1.08814,2.18757,1
-4.81384,-1.05048,1
-4.68963,4.03937,1
-0.442976,1.14493,1
3.57936,-0.300912,-1
4.36766,2.93548,1
-0.981017,5.48878,1
2.27287,1.66213,1
1.11591,1.28803,1
3.08374,-1.4611,-1
3.75423,6.19633,1
0.825983,-0.893643,-1
0.950194,6.897,1
-4.20988,6.95935,1
2.93176,0.979308,-1
-0.377972,0.275613,1
0.906247,-0.118534,-1
0.894345,-0.617328,-1
0.692007,2.01535,1
3.16065,6.92831,1
1.7275,-0.403088,-1
-1.56423,1.35038,1
-4.89776,1.36494,1
-2.32688,3.33567,1
-1.58437,5.36903,1
-2.67907,0.968871,1
2.7102,-0.0402539,-1
-1.28254,5.44456,1
3.69869,-1.37101,-1
-3.83145,6.62563,1
2.25578,2.08512,1
1.28925,6.55696,1
3.93948,3.50102,1
-3.1698,1.36192,1
0.355693,4.88534,1
4.02005,0.934538,-1
2.80084,3.61116,1
4.65209,4.55959,1
-3.02637,-1.07135,-1
4.01547,1.23392,-1
2.97418,3.41258,1
4.53398,6.09909,1
3.48811,0.357738,-1
3.90347,6.17518,1
1.28712,4.79745,1
-3.14539,1.64345,1
1.16932,4.66121,1
-2.35008,5.35557,1
-2.49351,-1.71737,-1
2.322,2.20789,1
2.8811,-0.406659,-1
-3.29066,4.61315,1
2.13889,0.550828,-1
-0.190588,3.66582,1
-4.18516,-0.721152,1
3.06543,5.84173,1
3.55342,3.62133,1
-3.75362,5.35255,1
-1.92526,3.0264,1
0.733207,5.67006,1
-0.270241,2.44218,1
2.62047,0.420362,-1
-3.0813,2.88907,1
2.27775,0.907346,-1
4.95025,2.17685,1
-4.84649,0.102298,1
1.47633,6.49956,1
1.91641,2.16449,1
-3.25861,0.970244,1
-4.27885,5.53877,1
-2.25028,1.21195,1
1.76626,-1.44874,-1
3.38923,2.47377,1
0.566576,-1.67342,-1
-1.28773,6.08097,1
2.79504,0.865322,-1
-2.67479,-0.0883205,1
1.38234,-1.55504,-1
-2.68334,2.71081,1
-2.95404,-1.83135,-1
4.71038,3.97098,1
-2.18253,-0.286081,1
-4.77111,-0.495102,1
2.69219,0.16657,-1
-3.4817,2.29221,1
-4.53032,2.44108,1
-4.90753,2.34605,1
-1.51418,0.289346,1
1.4388,3.84793,1
-1.56758,-1.58306,-1
-0.854366,2.23948,1
-0.834834,4.88726,1
-4.0933,1.98514,1
0.451826,1.9107,1
1.99271,4.95291,1
-1.62008,-0.558825,-1
1.57521,0.415143,-1
3.76247,-0.177862,-1
0.354778,6.1771,1
0.700247,6.19907,1
-4.46013,-1.06668,1
-0.342265,4.65325,1
-2.40013,0.246773,1
-0.731986,5.13941,1
3.63338,2.14801,1
-0.134129,2.44383,1
-4.12564,6.95001,1
0.658132,-1.32487,-1
2.09403,1.99832,1
2.78466,6.34025,1
3.64223,6.45149,1
3.50551,0.997711,-1
-2.06992,6.34822,1
3.64376,-1.0568,-1
1.44917,0.873287,1
2.46849,-1.53169,-1
3.28639,1.43059,1
2.65618,1.09769,-1
3.71914,2.5526,1
4.08322,3.96878,1
4.12534,1.42784,-1
0.219581,5.27537,1
-0.598315,5.51186,1
-3.92361,-0.390728,1
-1.45985,0.968871,1
3.23054,2.21256,1
-0.722831,1.17734,1
-3.30164,-1.29383,-1
-4.99145,1.82116,1
1.5746,0.954588,1
2.73553,4.86886,1
-4.36277,3.43373,1
-4.10184,1.56325,1
-1.14338,0.965026,1
1.83889,1.09824,1
3.07611,-0.946654,-1
-3.45912,-1.48253,-1
-3.57143,5.4539,1
-4.51537,-0.795312,1
-1.53859,4.13303,1
-4.81445,-0.278665,1
4.78423,-1.41441,-1
1.47633,-0.638752,-1
-4.46348,2.65615,1
4.14151,5.22346,1
1.37471,2.71987,1
-0.682852,6.47841,1
-4.78942,2.4301,1
-2.57408,0.481612,1
-1.08051,3.33787,1
1.54012,0.041322,-1
2.81884,0.70162,-1
-4.77172,2.14664,1
3.26045,1.82061,1
-3.61568,6.41166,1
1.34266,2.38011,1
0.504013,0.0113835,-1
4.8349,1.72365,-1
-0.365764,1.61928,1
-2.85211,6.78191,1
-1.99301,2.40703,1
2.82159,-0.286355,-1
-1.5746,-1.81707,-1
-0.193945,0.295663,1
1.0802,0.828791,1
-3.97488,2.8171,1
4.84436,-1.01312,-1
2.55821,5.88073,1
-3.49117,-1.92914,-1
-0.435957,-0.85931,-1
2.11631,0.743095,-1
4.98749,1.79836,-1
2.75506,5.65166,1
1.41652,2.72015,1
1.21204,0.0759301,-1
4.46104,3.48866,1
1.88162,1.81182,1
-2.10196,0.647786,1
0.67156,4.75542,1
-2.09616,3.9946,1
0.482345,-1.13233,-1
2.12363,4.14539,1
-2.53563,3.11182,1
0.466781,3.84051,1
-0.0737023,4.19593,1
4.52055,4.72851,1
1.6982,2.16395,1
2.6516,5.77526,1
1.23371,5.63601,1
-0.542467,1.12323,1
2.98761,6.49187,1
2.45537,-1.72176,-1
4.88922,-0.409131,-1
-2.95373,6.0947,1
1.29475,3.38346,1
4.09818,1.24326,-1
0.912961,3.6054,1
4.18394,0.83346,-1
0.0553912,6.29026,1
-0.106052,-0.260262,-1
-0.502792,-0.297342,-1
3.8934,-1.92941,-1
4.40397,6.11722,1
-3.17072,1.26249,1
-2.48039,2.2653,1
-2.96991,1.56243,1
2.30491,-0.613758,-1
4.4113,6.37211,1
1.2508,-1.26527,-1
-4.58647,5.11332,1
1.41346,5.79669,1
-4.65484,2.13511,1
0.563524,1.91729,1
0.444807,-1.215,-1
-0.536668,1.21854,1
-4.38627,2.26969,1
4.96033,-1.82696,-1
-3.7225,-0.545366,1
1.00909,2.64956,1
-4.49644,0.40141,1
-3.27204,3.2725,1
1.60237,1.37153,1
-1.67562,6.16419,1
-1.84042,4.33793,1
1.53584,1.19712,1
-0.89465,-1.12601,-1
-0.724967,5.39045,1
-2.78375,-0.234169,1
1.78518,4.67412,1
-3.33552,3.92044,1
-0.0245675,-1.45891,-1
0.0764489,2.2804,1
3.02728,3.71416,1
-0.649281,3.59056,1
-4.95483,4.53652,1
-1.60512,1.14768,1
-1.24104,4.94604,1
-3.71426,5.21439,1
3.27326,5.23994,1
2.33299,-1.28669,-1
3.9114,0.0196235,-1
1.4333,6.28367,1
1.50594,5.35063,1
0.14481,2.85748,1
2.3397,2.86489,1
2.37175,0.802973,-1
4.57091,0.97409,-1
-0.341655,5.40446,1
-1.36738,3.08298,1
-3.87814,3.23734,1
4.0466,3.40626,1
3.21223,1.89642,1
-0.452132,2.25706,1
-3.91324,3.70977,1
3.69442,-0.837886,-1
2.61376,4.63347,1
-4.60875,-1.54323,-1
-0.833308,6.60997,1
4.36125,1.77996,-1
-4.32249,5.38441,1
-3.35139,4.72301,1
-2.8872,3.26398,1
-3.83084,4.43022,1
0.91113,1.683,1
-3.81649,2.81243,1
1.18275,3.82815,1
0.800958,6.86651,1
1.90298,-1.89261,-1
2.31559,-1.01697,-1
4.15647,6.05734,1
1.69729,6.74044,1
-2.01498,6.45177,1
3.08863,2.10077,1
-1.21815,-0.893094,-1
4.97498,2.8215,1
2.72515,1.19739,-1
-2.95587,0.851039,1
-3.29432,6.02658,1
-1.11744,-0.85464,-1
-3.18781,-1.80911,-1
0.809808,3.33567,1
-3.04376,2.09473,1
4.60143,3.62737,1
-3.09748,5.9299,1
-1.18274,-0.167425,-1
-1.96005,0.660695,1
-3.79177,1.16773,1
-3.01843,-0.630787,1
-4.53764,2.00656,1
2.71172,-0.358867,-1
2.6104,2.78497,1
3.81039,-1.34959,-1
-4.9823,1.34599,1
-0.513779,-0.667867,-1
-0.736259,6.80306,1
3.01538,6.66051,1
-0.386517,0.111087,-1
-0.0514236,0.693106,1
2.49382,0.628834,-1
-2.61498,4.82684,1
0.594043,2.57183,1
-4.07254,5.75466,1
4.22025,1.14795,-1
3.93826,4.05695,1
3.57021,2.81765,1
-4.40367,1.31358,1
-0.0910977,1.27018,1
1.32038,-0.77691,-1
2.47215,0.923551,-1
2.56066,1.56462,1
-2.44255,0.657125,1
4.09909,4.10749,1
2.91986,2.74789,1
-3.00378,4.82739,1
0.528428,6.16309,1
-4.48759,6.20182,1
0.221717,-0.852718,-1
2.90368,3.02832,1
2.04154,0.0190742,-1
-4.75951,0.281106,1
2.31742,5.8898,1
0.533616,-1.91183,-1
4.14212,4.29426,1
3.75546,3.1478,1
2.9693,-1.9566,-1
-1.94571,1.87472,1
-1.0506,5.66127,1
-0.181127,1.45558,1
-4.47417,0.130039,1
1.51967,0.876034,1
-4.99145,4.00146,1
2.68578,5.02185,1
2.56188,3.81387,1
-2.80267,6.25153,1
-3.45241,2.8789,1
-4.42473,4.52992,1
1.70614,1.41685,1
-4.67315,-0.585742,1
-1.54134,-1.58608,-1
1.97867,6.03345,1
2.98151,5.03531,1
-0.637379,1.8066,1
4.81719,0.589282,-1
1.35548,4.16269,1
-2.04703,6.54268,1
-0.230262,-1.98379,-1
3.74355,-0.481094,-1
-4.20713,3.44389,1
-3.99014,0.256661,1
-3.56777,3.89792,1
-3.5699,0.71041,1
4.17997,3.63588,1
-1.91275,5.5558,1
-1.26179,-0.147099,-1
3.13837,5.85327,1
-4.53368,4.49065,1
3.14203,4.22202,1
-2.60002,2.92203,1
3.97885,0.163823,-1
-2.43492,-0.156713,1
-2.30644,-0.204779,1
-2.91986,6.84921,1
-2.70623,2.81875,1
3.46156,-1.56081,-1
3.74844,5.71786,1
3.87692,0.772759,-1
3.44783,-1.49434,-1
1.09272,5.40336,1
-4.59105,-1.44902,-1
-3.26472,2.70119,1
-3.16248,4.62606,1
-1.44093,1.75799,1
-0.50737,3.0459,1
-3.14936,3.42439,1
3.94467,2.17878,1
1.23035,-0.103153,-1
0.463424,3.34858,1
4.11679,0.024018,-1
0.22599,2.85775,1
2.30644,5.41902,1
4.99329,0.12125,-1
4.69329,5.63601,1
3.67428,-1.60778,-1
3.40205,-0.76867,-1
-3.53328,6.86047,1
-1.25599,-1.38227,-1
-2.15629,1.66295,1
-3.29035,4.32502,1
4.73754,-0.806299,-1
2.41813,3.78558,1
2.16605,6.62563,1
-4.69115,0.12949,1
1.45039,6.43886,1
3.12708,-1.13508,-1
2.35923,4.5714,1
3.18171,0.85818,-1
-3.75362,-0.802728,1
2.18894,0.826594,-1
-1.24928,0.756829,1
1.49831,6.74099,1
4.15433,5.27894,1
3.89676,-1.75225,-1
-4.67833,6.93573,1
2.73492,0.558519,-1
-0.511338,-0.278665,-1
-4.92431,3.36973,1
-2.71386,-1.18204,-1
-0.815302,4.38188,1
-3.4341,1.20179,1
4.19034,6.99451,1
0.0169379,2.99811,1
-2.57134,-0.0784328,1
2.54479,1.60857,1
4.06522,1.88983,1
-2.86523,5.37178,1
-4.67895,6.39766,1
2.71172,-0.934843,-1
-2.71752,1.84725,1
0.565966,-1.41881,-1
3.06391,2.32737,1
3.52016,4.17862,1
-1.68386,6.05844,1
0.389264,4.51729,1
4.91791,3.15137,1
3.6935,1.79919,1
1.4687,6.9588,1
-2.72271,2.40538,1
3.12799,-0.911496,-1
