SMILES,ID,Ki
C1(Cc4ccccc4)=CSC(=C1)C3C2=CC(CCCO)=C[NH+]=C2CO3.[I-],ExperimentalID_109,334.8580668094133
[NH3+]C1=NC=NC2=C1C=C(C(Cc4ccccc4CC)=C2)C1=CC(CCl)=CO1.[Cl-],ExperimentalID_110,86.08178291599145
[NH3+]C1=NC=NC2=C1C=C(C(CCCCO)=C2)C1=CC(C(=O)O)=CO1.[I-],ExperimentalID_111,18629.358944519063
C1(CCl)=CSC(=C1)C3C2=CC(CC)=C[NH+]=C2CO3.[Cl-],ExperimentalID_112,3.0635776100608894
[NH3+]C1=NC=NC2=C1C=C(C(CCCC)=C2)C1=CC(CC)=CO1.O=C(O)CCC(=O)[O-],ExperimentalID_113,729760.3983923295
OC1=CC(CC)C(C1)C1=C[NH+]=CC(CC=CCC)=C1.[Cl-],ExperimentalID_114,188523.2643974951
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(C=CO)C=CC(CC)=C1.[Cl-],ExperimentalID_115,54807.69687197016
O=C1C(Cc4ccccc4)C2=C([NH2+]1)C=C(C=C)C=C2.[I-],ExperimentalID_116,435.5248343387877
C1(Cc4ccccc4)=CSC(=C1)C3C2=CC(CC=CC)=C[NH+]=C2CO3.O=C(O)CCC(=O)[O-],ExperimentalID_117,657.3217787460551
O=C1C(CC)C2=C([NH2+]1)C=C(C=CCCC)C=C2.O=C(O)CCC(=O)[O-],ExperimentalID_118,1123.0732586687932
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(CCC)C=CC(CC)=C1.O=C(O)CCC(=O)[O-],ExperimentalID_119,1181706.5407583364
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(CC)C=CC(CC)=C1.[I-],ExperimentalID_120,127810.80841647535
OC1=CC(Cc4ccccc4)C(C1)C1=C[NH+]=CC(CC)=C1.[Cl-],ExperimentalID_121,188513.6320121174
O=C1C(C(=O)O)C2=C([NH2+]1)C=C(C=CC)C=C2.[Cl-],ExperimentalID_122,499.5657470456072
C1(C(=O)O)=CSC(=C1)C3C2=CC(CO)=C[NH+]=C2CO3.[Cl-],ExperimentalID_123,243.04619571293796
OC1=CC(Cc4ccccc4)C(C1)C1=C[NH+]=CC(CCC=CC)=C1.[I-],ExperimentalID_124,88330.36985770741
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(C)C=CC(Cc4ccccc4)=C1.O=C(O)CCC(=O)[O-],ExperimentalID_125,76131.07781912065
O=C1C(C(=O)O)C2=C([NH2+]1)C=C(C=CCC)C=C2.[Cl-],ExperimentalID_126,56.85668449309968
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(CCCC)C=CC=C1.O=C(O)CCC(=O)[O-],ExperimentalID_127,86946.8403671272
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(CCC=CC)C=CC=C1.O=C(O)CCC(=O)[O-],ExperimentalID_128,120002.94623892473
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(C=CO)C=CC(Cc4ccccc4)=C1.[I-],ExperimentalID_129,32883.425501982085
C1(C(=O)O)=CSC(=C1)C3C2=CC(CC=CC)=C[NH+]=C2CO3.[Cl-],ExperimentalID_130,274.6158800583584
C1=CSC(=C1)C3C2=CC(C=CCO)=C[NH+]=C2CO3.[I-],ExperimentalID_131,825.7189097669622
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(C=CCO)C=CC(Cc4ccccc4)=C1.O=C(O)CCC(=O)[O-],ExperimentalID_132,12701.808559159403
C1(CCl)=CSC(=C1)C3C2=CC(C=CO)=C[NH+]=C2CO3.O=C(O)CCC(=O)[O-],ExperimentalID_133,1.0804085318913488
C1(Cc4ccccc4)=CSC(=C1)C3C2=CC(CCC)=C[NH+]=C2CO3.[Cl-],ExperimentalID_134,516.6017693211238
[NH3+]C1=NC=NC2=C1C=C(C(C=CCCC)=C2)C1=CC(C(=O)O)=CO1.[Cl-],ExperimentalID_135,8527.758562584499
OC1=CCC(C1)C1=C[NH+]=CC(CC)=C1.[Cl-],ExperimentalID_136,173395.08948271157
[NH3+]C1=NC=NC2=C1C=C(C(CCO)=C2)C1=CC=CO1.[I-],ExperimentalID_137,35100.65291447072
[NH3+]C1=NC=NC2=C1C=C(C(C=CO)=C2)C1=CC(CC)=CO1.O=C(O)CCC(=O)[O-],ExperimentalID_138,62308.42975235378
[NH3+]C1=NC=NC2=C1C=C(C(CC=CCC)=C2)C1=CC=CO1.O=C(O)CCC(=O)[O-],ExperimentalID_139,25268.31539442999
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(CCO)C=CC(Cc4ccccc4)=C1.O=C(O)CCC(=O)[O-],ExperimentalID_140,54669.35488395474
O=C1C(CC)C2=C([NH2+]1)C=C(C=CCC)C=C2.[I-],ExperimentalID_141,1167.5214000873973
C1(CC)=CSC(=C1)C3C2=CC(C=CCO)=C[NH+]=C2CO3.[Cl-],ExperimentalID_142,303.2944662925174
C1(C(=O)O)=CSC(=C1)C3C2=CC(C=CC)=C[NH+]=C2CO3.[I-],ExperimentalID_143,328.24246067008517
C1(C(=O)O)=CSC(=C1)C3C2=CC=C[NH+]=C2CO3.[I-],ExperimentalID_144,25.063471347593865
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(C=CC)C=CC(CCl)=C1.[Cl-],ExperimentalID_145,801.6614588635293
OC1=CCC(C1)C1=C[NH+]=CC(Cc4ccccc4C)=C1.O=C(O)CCC(=O)[O-],ExperimentalID_146,47083.4438972882
OC1=CC(C(=O)O)C(C1)C1=C[NH+]=CC(C=C)=C1.[I-],ExperimentalID_147,45381.88405052718
OC1=CC(C(=O)O)C(C1)C1=C[NH+]=CC(CC=CCC)=C1.O=C(O)CCC(=O)[O-],ExperimentalID_148,2264.7400190882267
O=C1C(Cc4ccccc4)C2=C([NH2+]1)C=CC=C2.O=C(O)CCC(=O)[O-],ExperimentalID_149,337.5714171460443
OC1=CC(C(=O)O)C(C1)C1=C[NH+]=CC(Cc4ccccc4CO)=C1.O=C(O)CCC(=O)[O-],ExperimentalID_150,123.66556965145085
[NH3+]C1=NC=NC2=C1C=C(C(Cc4ccccc4CO)=C2)C1=CC(C(=O)O)=CO1.[I-],ExperimentalID_151,250.24593666014337
O=C1C(CC)C2=C([NH2+]1)C=C(CCC=C)C=C2.O=C(O)CCC(=O)[O-],ExperimentalID_152,483.23540570290413
O=C1CC2=C([NH2+]1)C=C(Cc4ccccc4CO)C=C2.[I-],ExperimentalID_153,17.54862232414671
O=C1C(Cc4ccccc4)C2=C([NH2+]1)C=C(CCO)C=C2.[Cl-],ExperimentalID_154,333.910664712979
OC1=CC(CC)C(C1)C1=C[NH+]=CC(C=CC)=C1.[I-],ExperimentalID_155,107176.7794779693
[NH3+]C1=NC=NC2=C1C=C(C(CCC=C)=C2)C1=CC(C(=O)O)=CO1.[I-],ExperimentalID_156,47338.62185019616
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(Cc4ccccc4CO)C=CC(CC)=C1.[Cl-],ExperimentalID_157,1389.3719245902719
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(CCC)C=CC=C1.[I-],ExperimentalID_158,186617.48287290666
[NH3+]C1=NC=NC2=C1C=C(C(CC)=C2)C1=CC(CCl)=CO1.O=C(O)CCC(=O)[O-],ExperimentalID_159,207.11677529280556
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(C=CCO)C=CC(CCl)=C1.O=C(O)CCC(=O)[O-],ExperimentalID_160,152.84332987766814
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(Cc4ccccc4C)C=CC(Cc4ccccc4)=C1.O=C(O)CCC(=O)[O-],ExperimentalID_161,142331.28690031046
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(CC=CC)C=CC(Cc4ccccc4)=C1.[Cl-],ExperimentalID_162,9254.47966686947
O=C1C(C(=O)O)C2=C([NH2+]1)C=C(C=CO)C=C2.O=C(O)CCC(=O)[O-],ExperimentalID_163,185.69508109698432
[NH3+]C1=NC=NC2=C1C=C(C(C=CCO)=C2)C1=CC(CCl)=CO1.[I-],ExperimentalID_164,81.5218618734258
OC1=CC(Cc4ccccc4)C(C1)C1=C[NH+]=CC(Cc4ccccc4CO)=C1.[Cl-],ExperimentalID_165,1054.618419317986
[NH3+]C1=NC=NC2=C1C=C(C(CC)=C2)C1=CC(CC)=CO1.[I-],ExperimentalID_166,395107.65207185986
C1(C(=O)O)=CSC(=C1)C3C2=CC(Cc4ccccc4C)=C[NH+]=C2CO3.[Cl-],ExperimentalID_167,462.47368792581517
OC1=CC(Cc4ccccc4)C(C1)C1=C[NH+]=CC(CCCO)=C1.[Cl-],ExperimentalID_168,67142.42740784062
C1=CSC(=C1)C3C2=CC(C)=C[NH+]=C2CO3.O=C(O)CCC(=O)[O-],ExperimentalID_169,385.69808755420524
[NH3+]C1=NC=NC2=C1C=C(C(CCCCO)=C2)C1=CC(CCl)=CO1.O=C(O)CCC(=O)[O-],ExperimentalID_170,74.78222026603464
C1=CSC(=C1)C3C2=CC(CC=CC)=C[NH+]=C2CO3.[I-],ExperimentalID_171,315.5516754205107
C1(CC)=CSC(=C1)C3C2=CC(C=CO)=C[NH+]=C2CO3.O=C(O)CCC(=O)[O-],ExperimentalID_172,765.0905004342812
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(C=C)C=CC(CCl)=C1.[I-],ExperimentalID_173,208.4063531917084
C1=CSC(=C1)C3C2=CC(CCO)=C[NH+]=C2CO3.O=C(O)CCC(=O)[O-],ExperimentalID_174,971.7211538317545
OC1=CC(C(=O)O)C(C1)C1=C[NH+]=CC(Cc4ccccc4CC)=C1.O=C(O)CCC(=O)[O-],ExperimentalID_175,16136.897919642652
O=C1CC2=C([NH2+]1)C=C(CO)C=C2.[Cl-],ExperimentalID_176,952.9234050624382
O=C1C(C(=O)O)C2=C([NH2+]1)C=C(CC=CC)C=C2.[Cl-],ExperimentalID_177,48.594168358700664
OC1=CC(CCl)C(C1)C1=C[NH+]=CC(C=CO)=C1.O=C(O)CCC(=O)[O-],ExperimentalID_178,160.8998785410599
C1(Cc4ccccc4)=CSC(=C1)C3C2=CC(CCO)=C[NH+]=C2CO3.[Cl-],ExperimentalID_179,102.15590095314153
OC1=CCC(C1)C1=C[NH+]=CC(CO)=C1.O=C(O)CCC(=O)[O-],ExperimentalID_180,84183.878570795
C1(CCl)=CSC(=C1)C3C2=CC(C=CCO)=C[NH+]=C2CO3.[I-],ExperimentalID_181,3.815239320833886
[NH3+]C1=NC=NC2=C1C=C(C(CCCC)=C2)C1=CC(C(=O)O)=CO1.[I-],ExperimentalID_182,57625.45620831412
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(C)C=CC(CCl)=C1.[Cl-],ExperimentalID_183,310.92658849248215
C1(CC)=CSC(=C1)C3C2=CC(CCCC)=C[NH+]=C2CO3.O=C(O)CCC(=O)[O-],ExperimentalID_184,2486.918916009873
OC1=CC(CC)C(C1)C1=C[NH+]=CC(CO)=C1.[Cl-],ExperimentalID_185,416433.44771245954
CC(C)C(C)C([NH3+])C(=O)NC(C(O)=O)C1=C(CO)C=CC(CCl)=C1.[I-],ExperimentalID_186,369.1242648378478
[NH3+]C1=NC=NC2=C1C=C(C(CC=CC)=C2)C1=CC(CCl)=CO1.[I-],ExperimentalID_187,43.152619673881745
C1=CSC(=C1)C3C2=CC(CCCC)=C[NH+]=C2CO3.[I-],ExperimentalID_188,2414.368400533346
O=C1C(CCl)C2=C([NH2+]1)C=C(C=C)C=C2.[Cl-],ExperimentalID_189,2.8451211876263525
C1(Cc4ccccc4)=CSC(=C1)C3C2=CC(CCCCO)=C[NH+]=C2CO3.[Cl-],ExperimentalID_190,564.6649794101767
OC1=CC(Cc4ccccc4)C(C1)C1=C[NH+]=CC(C=CCO)=C1.O=C(O)CCC(=O)[O-],ExperimentalID_191,23465.8417060151
O=C1C(CCl)C2=C([NH2+]1)C=C(CC=CCC)C=C2.[I-],ExperimentalID_192,1.028611717367965
O=C1CC2=C([NH2+]1)C=C(C=C)C=C2.[Cl-],ExperimentalID_193,804.7841850828679
