x1,x2,y
-2.09708,-1.1229,-1
4.1998,1.69127,1
0.511643,0.958709,1
1.62801,1.228,1
-3.85464,0.601764,-1
-0.0746179,0.746788,-1
-1.20869,-0.919645,-1
-0.0318918,1.06748,-1
2.93359,-1.7423,1
0.0926238,0.887051,-1
-1.17634,1.43626,-1
1.88162,-0.633747,1
0.321512,-1.8225,1
1.06281,-0.0628071,1
-1.04816,-1.91687,-1
-4.9411,1.35276,-1
2.07877,0.474075,1
-3.9938,0.162297,-1
1.23066,0.416211,1
3.63247,0.274728,1
-0.0849941,1.10947,-1
2.47337,0.560137,1
-0.0309762,0.78695,-1
-1.19892,1.03977,-1
2.85363,1.47203,1
0.528123,-1.36802,1
-1.42903,-0.305979,-1
4.55718,1.14585,1
1.30848,-1.9143,1
-3.2342,-0.246529,-1
-1.25752,-1.83142,-1
-3.68374,0.0252082,-1
2.43278,-0.922941,1
4.5172,-1.72692,1
1.11988,-1.0206,1
-4.72167,1.92822,-1
-1.70156,0.0258186,-1
-4.4409,0.462111,-1
1.3921,-1.71593,1
-3.68374,-0.529984,-1
3.47072,1.82214,1
3.64315,1.44029,1
0.96881,-0.650105,1
2.21641,-1.03244,1
3.53969,-0.841884,1
-4.85321,-1.79614,-1
-3.73531,1.97082,-1
2.07907,-1.31016,1
1.17145,-1.72436,1
-2.82434,-1.11948,-1
-4.3405,-0.79635,-1
-3.3108,1.14743,-1
1.24104,0.598468,1
-1.59017,-1.66527,-1
-1.80593,-0.948943,-1
-1.32435,-1.45408,-1
1.61,-1.12986,1
3.02393,0.250313,1
3.06879,-1.28697,1
0.265359,0.52913,1
1.11103,-1.57237,1
2.98181,-0.185125,1
4.00601,1.03537,1
-3.5519,-0.664754,-1
1.30177,-1.77038,1
-0.975829,-0.869961,-1
-2.463,0.777184,-1
-3.6346,1.49303,-1
3.5519,0.270333,1
-4.33836,1.47398,-1
-0.721915,-1.67516,1
0.733513,1.18162,1
-1.97714,1.99866,-1
0.480514,0.539994,1
-2.74438,0.475417,-1
-1.8865,0.379101,-1
-3.8937,0.372509,-1
3.08039,-1.223,1
-3.65291,1.91552,-1
-2.15751,-1.07395,-1
2.8811,-1.83081,1
3.9523,-1.04379,1
2.89636,-0.979461,1
2.43797,-0.372753,1
1.15223,1.17978,1
-1.38874,-0.910123,-1
3.56655,1.60021,1
-2.71508,-0.482253,-1
3.63582,0.910245,1
-2.70562,-1.17405,-1
-2.5045,-1.7882,-1
0.424055,0.418287,1
4.84832,-0.584063,1
-4.46196,-0.55501,-1
-4.18577,0.672445,-1
0.246742,1.90417,-1
-0.731986,-1.10544,-1
-4.05332,1.58312,-1
-2.41203,-0.61214,-1
3.91537,1.81408,1
-2.67235,0.660482,-1
-3.5345,-1.19333,-1
-3.74905,-0.870571,-1
4.31639,-0.578204,1
-4.19889,0.127995,-1
-4.5291,-0.836024,-1
-4.41282,-1.12009,-1
-1.63594,-1.60155,-1
4.14701,-1.57311,1
-1.01398,0.837367,-1
-0.67217,1.37523,-1
4.46165,0.68746,1
3.37184,1.27659,1
0.342265,-1.97693,1
3.42097,-0.034608,1
1.93533,0.418531,1
-1.02313,1.74133,-1
-2.40837,-0.837489,-1
-4.95666,0.423292,-1
0.255898,0.98764,-1
4.54802,1.49535,1
-1.01306,1.64892,-1
-2.58904,1.32041,-1
0.855587,0.423658,1
-2.44865,-0.78048,-1
1.84011,1.13694,1
4.4528,-1.39952,1
-0.645009,0.170476,-1
3.90225,0.756188,1
-4.92828,-0.421461,-1
4.40977,1.97278,1
1.0155,-1.59227,1
2.86157,-0.353588,1
0.766777,-1.89026,1
-3.5757,0.749718,-1
-2.77673,-0.964446,-1
-1.16993,-1.32395,-1
-4.95727,-1.08542,-1
-0.820795,-1.244,-1
-4.17753,1.44884,-1
1.59932,1.05319,1
3.55098,-1.80956,1
-4.35148,-0.0670797,-1
3.1106,-1.77538,1
1.62069,1.84497,1
1.91488,-1.66002,1
3.02698,0.26191,1
0.30137,1.85022,-1
1.85629,0.295602,1
-3.57234,1.51463,-1
1.89505,-0.365184,1
2.27897,-0.387402,1
2.77734,-0.346019,1
-4.68932,0.634114,-1
3.68679,1.29344,1
1.4452,1.78076,1
2.06565,-0.867519,1
-4.14548,-1.99109,-1
0.519883,0.465041,1
4.47905,-1.80224,1
-4.41221,0.624226,-1
-2.25028,-0.312204,-1
-3.54823,1.81799,-1
4.8178,0.415845,1
1.19983,-1.19651,1
-2.07755,-0.342479,-1
4.22483,-0.637776,1
-1.32466,0.492508,-1
1.9454,1.23362,1
-2.81365,-1.98059,-1
-3.44081,-1.57897,-1
-2.59453,-0.422315,-1
0.214393,-0.892544,1
4.0228,-0.732872,1
-3.93582,1.29698,-1
4.02646,1.41404,1
-0.582751,-0.753868,-1
-4.19889,-1.20933,-1
2.82098,0.258736,1
-3.28211,-0.123722,-1
4.74395,1.98047,1
2.75872,-0.267037,1
3.70388,-0.526078,1
-2.89361,-0.3249,-1
-0.43382,-0.460524,-1
-4.96246,0.321726,-1
2.50633,1.51097,1
-3.85952,-0.650349,-1
-0.952941,-0.426466,-1
-1.88864,1.80419,-1
4.92615,0.0365613,1
-4.61425,-0.325632,-1
-2.47917,0.43318,-1
-3.10724,1.10703,-1
-2.52312,-1.6654,-1
-3.46492,-1.39525,-1
1.20319,-1.16831,1
3.85372,-1.65062,1
4.39085,-0.730918,1
-3.04346,-0.112735,-1
2.79656,0.516556,1
1.45558,-0.668905,1
1.56758,-1.68273,1
4.09146,0.458083,1
-0.445418,-1.42869,1
4.21293,-0.877163,1
1.64174,1.29991,1
-3.49239,-0.243721,-1
1.36341,1.97766,1
0.695364,-1.11618,1
-0.779595,-1.57067,1
4.43022,0.0759912,1
0.405744,-0.941618,1
0.785699,-1.97058,1
0.364544,0.305002,1
-2.44713,1.08225,-1
-1.03046,-1.56993,-1
-1.49739,1.87683,-1
-4.63378,-0.522294,-1
2.95251,1.61596,1
-3.03491,0.0868556,-1
-4.29716,-1.10935,-1
-1.10584,-0.789514,-1
0.907468,-0.0861232,1
-4.29075,-0.75753,-1
-3.02332,-0.342357,-1
-3.44111,1.05893,-1
1.44337,1.36644,1
-0.45671,-0.443556,-1
1.04297,-0.290109,1
1.97348,0.896695,1
-0.587023,0.939665,-1
1.84469,-1.63439,1
-1.03473,-1.67309,-1
3.35719,1.0123,1
0.922117,1.38792,1
-3.00409,0.551225,-1
4.49461,-0.56148,1
3.76003,-0.0999177,1
-1.08295,-1.62242,-1
4.87457,-0.338817,1
-3.14692,-1.24656,-1
3.95718,-0.627522,1
0.744499,1.65355,-1
-0.579394,-1.08274,-1
1.27338,-0.758751,1
2.08518,-1.38292,1
-4.50377,-0.633869,-1
-2.14438,-1.27085,-1
-2.39799,-0.910855,-1
-0.923643,-1.17624,-1
3.95321,-1.31016,1
2.10196,-0.658895,1
2.28446,-1.73827,1
3.96054,0.00762963,1
-1.06433,1.85473,-1
-1.02588,1.23704,-1
4.03867,-0.214179,1
-1.91397,1.65197,-1
-1.11896,-1.28294,-1
0.70574,-0.0723289,1
-1.46443,-0.111637,-1
2.33696,0.79696,1
2.45354,-1.00558,1
2.36381,1.74682,1
2.39433,-0.890225,1
-3.60683,-0.801843,-1
-2.99829,1.28977,-1
-2.27409,1.27854,-1
1.80441,0.519608,1
4.1113,1.18027,1
-1.3216,-1.97119,-1
0.17655,-0.956145,1
-3.90622,-0.841884,-1
4.07437,1.81188,1
-2.9693,1.43785,-1
0.179601,0.0697653,1
1.54836,0.830042,1
-0.614795,-0.975311,-1
1.87643,1.68419,1
-4.09574,-0.0349742,-1
-4.20438,-1.62584,-1
-4.24223,1.30393,-1
-4.72198,-1.69323,-1
-1.44917,-0.869472,-1
-1.9277,-0.464553,-1
1.97287,0.573076,1
-3.57326,0.0603657,-1
-1.05152,-0.273873,-1
-4.32157,-1.43712,-1
1.75741,1.8999,1
2.24937,-1.70153,1
-3.01294,-1.97925,-1
1.94021,1.65917,1
1.15711,-0.353343,1
1.54897,1.02133,1
0.439925,-1.24937,1
-4.017,-1.59313,-1
0.453658,-0.307443,1
-4.50377,0.711753,-1
4.74578,0.109684,1
-0.359661,1.29685,-1
4.6997,1.34874,1
2.27866,-0.914029,1
0.30961,-0.00201428,1
1.79922,1.4818,1
1.92801,-1.40403,1
-1.27888,1.88318,-1
-1.11377,0.153508,-1
-4.50041,-1.11728,-1
3.09778,-1.73302,1
-3.30439,-1.18149,-1
-4.39177,-1.20908,-1
-1.89444,-1.22837,-1
2.84478,-1.20188,1
-2.8753,1.82714,-1
-1.78091,0.373974,-1
-0.153356,0.955168,-1
-4.90844,-0.822474,-1
-0.601367,0.719321,-1
0.0785851,1.14451,-1
1.05945,1.68529,1
2.58538,1.71374,1
-0.989257,1.3773,-1
-1.50197,-0.96408,-1
3.42647,-1.57823,1
4.4232,-1.75243,1
1.2331,1.6151,1
4.97284,-1.40672,1
-4.46532,1.57103,-1
0.628529,-0.562334,1
3.63552,1.82678,1
-1.13239,-0.473708,-1
-1.93594,-0.674154,-1
-2.15781,0.738243,-1
-4.73296,1.55016,-1
1.12568,-0.479568,1
-1.08814,-0.266915,-1
-4.81384,0.698569,-1
-4.68963,-0.931608,-1
-0.442976,-0.0686667,-1
3.57936,0.111392,1
4.36766,1.20823,1
-0.981017,1.17649,-1
2.27287,0.985321,1
1.11591,-0.0532854,1
3.08374,1.31114,1
3.75423,0.236152,1
0.825983,-0.884854,1
0.950194,-0.611286,1
-4.20988,-1.78344,-1
2.93176,1.64501,1
-0.377972,1.05161,-1
0.906247,-0.526078,1
0.894345,-0.870449,1
0.692007,-1.155,1
3.16065,-0.701743,1
1.7275,-1.79943,1
-1.56423,1.52647,-1
-4.89776,-1.00473,-1
-2.32688,-0.384716,-1
-1.58437,-1.42051,-1
-2.67907,1.50108,-1
2.7102,0.432447,1
-1.28254,1.13462,-1
3.69869,-1.21262,1
-3.83145,-0.193182,-1
2.25578,1.04709,1
1.28925,-0.266671,1
3.93948,0.545854,1
-3.1698,1.21824,-1
0.355693,-1.30222,1
4.02005,-0.709311,1
2.80084,1.85278,1
4.65209,0.837611,1
-3.02637,-1.20981,-1
4.01547,1.45152,1
2.97418,-1.81079,1
4.53398,0.972869,1
3.48811,-1.85583,1
3.90347,-1.47667,1
1.28712,-1.67052,1
-3.14539,0.210761,-1
1.16932,0.275826,1
-2.35008,0.132023,-1
-2.49351,-1.12449,-1
2.322,-1.69127,1
2.8811,-0.781579,1
-3.29066,-1.74218,-1
2.13889,-0.35493,1
-0.190588,-1.46519,1
-4.18516,-0.993255,-1
3.06543,1.28257,1
3.55342,0.0350962,1
-3.75362,-0.925138,-1
-1.92526,1.95178,-1
0.733207,1.66613,-1
-0.270241,-1.51305,1
2.62047,-0.86227,1
-3.0813,0.827845,-1
2.27775,-0.116276,1
4.95025,-0.821009,1
-4.84649,-0.621418,-1
1.47633,0.100406,1
1.91641,1.24448,1
-3.25861,0.0689108,-1
-4.27885,-1.7307,-1
-2.25028,1.31687,-1
1.76626,0.217597,1
3.38923,-1.58544,1
0.566576,0.0382702,1
-1.28773,1.78674,-1
2.79504,0.892422,1
-2.67479,-0.104312,-1
1.38234,-0.194769,1
-2.68334,1.67553,-1
-2.95404,0.195379,-1
4.71038,-0.538896,1
-2.18253,1.53746,-1
-4.77111,0.638875,-1
2.69219,-1.50987,1
-3.4817,0.029603,-1
-4.53032,-1.55028,-1
-4.90753,-0.880825,-1
-1.51418,0.185858,-1
1.4388,1.16514,1
-1.56758,-0.52327,-1
-0.854366,1.43248,-1
-0.834834,0.977386,-1
-4.0933,-0.144597,-1
0.451826,-0.561357,1
1.99271,-0.231635,1
-1.62008,0.343699,-1
1.57521,-0.48384,1
3.76247,0.528153,1
0.354778,0.230415,1
0.700247,-0.0696433,1
-4.46013,1.34666,-1
-0.342265,-1.25718,1
-2.40013,-1.96118,-1
-0.731986,-1.56297,1
3.63338,-1.83752,1
-0.134129,-1.11289,1
-4.12564,-0.976165,-1
0.658132,-0.358837,1
2.09403,0.830409,1
2.78466,-0.229072,1
3.64223,-1.46776,1
3.50551,0.176214,1
-2.06992,1.42711,-1
3.64376,1.22654,1
1.44917,-1.12693,1
2.46849,1.6953,1
3.28639,-0.746544,1
2.65618,-1.42711,1
3.71914,0.427442,1
4.08322,-1.95886,1
4.12534,1.82226,1
0.219581,0.148991,1
-0.598315,-0.452467,-1
-3.92361,-1.95044,-1
-1.45985,-1.05173,-1
3.23054,1.54283,1
-0.722831,0.369823,-1
-3.30164,-1.38963,-1
-4.99145,-1.93384,-1
1.5746,0.140812,1
2.73553,1.66686,1
-4.36277,0.610919,-1
-4.10184,-1.10215,-1
-1.14338,-0.377758,-1
1.83889,1.86328,1
3.07611,-1.61168,1
-3.45912,-0.401685,-1
-3.57143,0.0244758,-1
-4.51537,-0.658773,-1
-1.53859,-0.686361,-1
-4.81445,0.501663,-1
4.78423,-0.996918,1
1.47633,-0.840175,1
-4.46348,0.134098,-1
4.14151,1.59471,1
1.37471,-0.0877101,1
-0.682852,-0.687338,-1
-4.78942,0.698324,-1
-2.57408,-0.158635,-1
-1.08051,0.331004,-1
1.54012,-0.348949,1
2.81884,1.6892,1
-4.77172,-1.5161,-1
3.26045,0.658895,1
-3.61568,-1.40526,-1
1.34266,-1.01047,1
0.504013,-1.5537,1
4.8349,-1.59191,1
-0.365764,0.758019,-1
-2.85211,1.30576,-1
-1.99301,-0.0370494,-1
2.82159,-0.185003,1
-1.5746,0.613727,-1
-0.193945,-0.325999,-1
1.0802,0.559649,1
-3.97488,-1.60314,-1
4.84436,1.32237,1
2.55821,-0.525468,1
-3.49117,1.51183,-1
-0.435957,0.0801415,-1
2.11631,1.84912,1
4.98749,-0.421216,1
2.75506,0.902799,1
1.41652,0.522416,1
1.21204,-0.503494,1
4.46104,1.25364,1
1.88162,1.41026,1
-2.10196,-1.74425,-1
0.67156,0.974334,1
-2.09616,-0.550493,-1
0.482345,-1.05759,1
2.12363,1.27586,1
-2.53563,1.13486,-1
0.466781,-0.904263,1
-0.0737023,0.252876,-1
4.52055,-1.30113,1
1.6982,-1.50304,1
2.6516,1.02841,1
1.23371,-0.344798,1
-0.542467,-0.88229,-1
2.98761,-1.31614,1
2.45537,0.176824,1
4.88922,-1.035,1
-2.95373,-0.725547,-1
1.29475,-1.0997,1
4.09818,0.63216,1
0.912961,0.793664,1
4.18394,0.68099,1
0.0553912,0.573321,-1
-0.106052,-1.77587,1
-0.502792,-0.681967,-1
3.8934,1.80895,1
4.40397,-0.717246,1
-3.17072,-0.769494,-1
-2.48039,-1.34812,-1
-2.96991,-0.525834,-1
2.30491,-0.894253,1
4.4113,1.84448,1
1.2508,-1.05515,1
-4.58647,-0.956755,-1
1.41346,0.499344,1
-4.65484,1.02414,-1
0.563524,0.331248,1
0.444807,-0.915982,1
-0.536668,0.848598,-1
-4.38627,-0.648396,-1
4.96033,0.856533,1
-3.7225,-1.91369,-1
1.00909,0.80221,1
-4.49644,0.522782,-1
-3.27204,-1.49449,-1
1.60237,0.879483,1
-1.67562,-0.476394,-1
-1.84042,0.095767,-1
1.53584,1.45653,1
-0.89465,0.367748,-1
-0.724967,-0.0193487,-1
-2.78375,-1.87683,-1
1.78518,0.687094,1
-3.33552,0.213935,-1
-0.0245675,-0.601642,1
0.0764489,0.290353,-1
3.02728,1.0571,1
-0.649281,-1.90942,1
-4.95483,-1.99744,-1
-1.60512,0.187811,-1
-1.24104,0.992279,-1
-3.71426,-0.871059,-1
3.27326,1.17612,1
2.33299,1.34092,1
3.9114,0.89523,1
1.4333,-0.814173,1
1.50594,0.154607,1
0.14481,-0.377636,1
2.3397,-1.59288,1
2.37175,-0.442457,1
4.57091,-1.61315,1
-0.341655,0.672811,-1
-1.36738,-1.35264,-1
-3.87814,0.763756,-1
4.0466,0.683065,1
3.21223,0.95407,1
-0.452132,1.55296,-1
-3.91324,1.02634,-1
3.69442,0.278024,1
2.61376,-0.940275,1
-4.60875,-1.55419,-1
-0.833308,-0.931486,-1
4.36125,0.933805,1
-4.32249,1.90991,-1
-3.35139,-0.0484023,-1
-2.8872,-1.14035,-1
-3.83084,1.20481,-1
0.91113,0.451613,1
-3.81649,-0.605914,-1
1.18275,-0.0695212,1
0.800958,1.99402,-1
1.90298,-0.505325,1
2.31559,1.79199,1
4.15647,-1.11753,1
1.69729,0.521073,1
-2.01498,0.302805,-1
3.08863,-1.41783,1
-1.21815,1.7196,-1
4.97498,-0.168279,1
2.72515,0.569292,1
-2.95587,-1.80541,-1
-3.29432,0.623005,-1
-1.11744,0.969573,-1
-3.18781,-1.60009,-1
0.809808,0.602985,1
-3.04376,-1.20164,-1
4.60143,-1.06259,1
-3.09748,0.928556,-1
-1.18274,1.97815,-1
-1.96005,1.01645,-1
-3.79177,1.57323,-1
-3.01843,0.190619,-1
-4.53764,1.56713,-1
2.71172,1.47545,1
2.6104,0.46382,1
3.81039,0.879605,1
-4.9823,0.924284,-1
-0.513779,-1.39232,1
-0.736259,1.02487,-1
3.01538,-1.3889,1
-0.386517,-0.381054,-1
-0.0514236,0.457961,-1
2.49382,0.867153,1
-2.61498,1.31993,-1
0.594043,1.54418,-1
-4.07254,-1.74511,-1
4.22025,-0.420972,1
3.93826,0.414502,1
3.57021,-0.0476699,1
-4.40367,-0.194525,-1
-0.0910977,1.04721,-1
1.32038,0.315134,1
2.47215,-0.657063,1
2.56066,0.332225,1
-2.44255,-0.558672,-1
4.09909,0.998993,1
2.91986,-1.67418,1
-3.00378,-1.61742,-1
0.528428,1.98828,-1
-4.48759,-1.82214,-1
0.221717,-0.413282,1
2.90368,-1.56725,1
2.04154,-0.340159,1
-4.75951,-0.264351,-1
2.31742,-0.92111,1
0.533616,-0.187933,1
4.14212,-1.10007,1
3.75546,-0.95468,1
2.9693,0.566973,1
-1.94571,1.57237,-1
-1.0506,1.51585,-1
-0.181127,-0.202704,-1
-4.47417,-0.353221,-1
1.51967,-1.07175,1
-4.99145,1.85766,-1
2.68578,0.957488,1
2.56188,-0.633137,1
-2.80267,0.892178,-1
-3.45241,0.413526,-1
-4.42473,0.485794,-1
1.70614,1.57689,1
-4.67315,0.729942,-1
-1.54134,-1.05747,-1
1.97867,-1.56481,1
2.98151,0.126652,1
-0.637379,0.862026,-1
4.81719,0.271798,1
1.35548,-1.93957,1
-2.04703,0.0436416,-1
-0.230262,-0.166204,-1
3.74355,1.88342,1
-4.20713,1.55858,-1
-3.99014,0.809534,-1
-3.56777,-1.01669,-1
-3.5699,-1.5858,-1
4.17997,-0.933317,1
-1.91275,-0.134831,-1
-1.26179,0.427076,-1
