x1,x2,y
-0.315409,0.695853,1
-0.420392,5.40199,1
4.49156,5.37672,1
2.44438,3.66912,1
-3.9172,5.15561,1
0.990478,-1.93518,-1
-1.14765,0.348674,1
2.35008,0.605762,-1
1.08966,6.57674,1
0.724052,5.73516,1
-1.38661,2.65697,1
-3.48445,4.3676,1
-2.74895,0.305551,1
-0.748467,6.28944,1
3.02881,2.42131,-1
0.171056,-1.15815,-1
4.8999,5.43385,-1
2.51549,-1.30976,-1
-1.54439,0.543687,1
-3.31019,1.45476,1
1.57308,3.78942,1
-0.0810266,2.63582,1
-4.3646,1.88379,-1
1.99759,-0.733512,-1
0.0480664,6.77477,1
-3.52504,-1.32844,1
4.49583,-1.95331,-1
-3.58425,6.23313,1
4.05118,1.70498,1
1.92892,4.798,1
-1.96951,-0.311075,1
-0.734428,-1.08454,1
-4.29624,1.80825,1
4.66613,4.10144,1
1.83187,2.74679,-1
-3.46767,5.41792,1
3.77255,5.53465,-1
3.2168,0.443434,-1
0.82049,2.49547,1
-3.08649,5.83404,1
-3.22108,-0.659078,1
3.17194,6.73714,1
-0.247352,2.84539,1
-3.44447,-0.013886,1
0.0392163,-1.3993,-1
2.32017,-0.15836,-1
-0.94409,-0.220435,-1
-2.2042,-0.263832,1
0.687429,-0.20423,1
1.82241,6.61107,1
2.55852,3.34144,-1
2.21915,4.64913,-1
-0.247047,0.649434,1
-3.7698,4.11847,1
-1.32191,5.07514,1
3.34681,6.29191,1
-4.64904,6.35591,1
0.170141,5.59893,1
1.62984,0.330821,-1
-0.737785,-1.05103,1
-3.95322,-1.44298,1
4.49339,6.13398,-1
4.21384,-0.66512,-1
0.495468,6.03482,-1
-1.54012,1.23475,1
-0.282754,6.61025,1
-1.25019,1.43416,-1
3.4698,0.983154,1
-1.83126,4.16105,-1
-0.439009,5.98785,1
-2.28111,1.42097,1
4.82971,1.89944,-1
-2.022,4.07178,1
2.39189,0.403882,-1
0.67278,2.3455,1
-3.0401,2.75063,1
2.61315,5.21851,1
3.39442,5.1471,1
-1.02344,4.71697,1
0.00900269,2.38011,1
3.90164,5.45006,-1
-4.72533,3.03134,1
4.94629,0.509079,-1
0.725883,1.12461,1
-4.49492,-1.51274,1
0.313272,6.20127,1
-3.05933,4.86612,1
3.43043,1.31632,-1
1.26759,0.54149,-1
1.57613,-0.098758,-1
-3.02149,0.921079,1
3.42158,-1.54872,-1
-3.76675,5.93457,1
-3.90072,0.239357,1
2.43126,1.63439,-1
-1.85934,-0.696158,1
4.41069,5.87744,-1
-2.13919,3.47301,1
-1.63686,5.05289,1
-3.59737,-0.2284,1
2.33085,2.06534,-1
3.3462,4.85595,-1
2.07999,1.89999,-1
1.00238,3.72817,1
2.47215,5.24104,1
-2.47276,-0.430006,1
-3.55525,0.90405,1
-4.98383,6.66875,1
-4.38994,4.38462,1
3.06238,-0.222083,-1
3.52626,5.76592,1
-2.89422,-1.57427,1
-3.84396,4.68896,1
0.53209,-1.67562,-1
-4.85748,-0.822504,1
-3.86227,-1.25868,1
-0.454879,2.97421,1
2.5222,3.12061,-1
1.86148,2.79705,1
0.434431,-0.0300913,-1
-4.26115,-1.30537,-1
-0.632801,0.741447,1
-2.98059,-1.4199,-1
1.96219,1.70141,-1
-2.09647,-0.796686,1
-0.633107,0.265175,1
-2.67571,5.38578,-1
0.77868,2.57897,1
0.325785,0.418439,-1
1.28681,6.89151,1
-3.39808,6.24879,1
0.0413525,-0.904355,-1
4.63042,0.559893,-1
1.95761,4.36265,1
4.24802,2.23838,-1
-3.10053,0.65273,1
-1.64052,1.10181,1
-3.2165,2.72591,1
4.95178,5.30009,-1
-0.425581,2.65505,1
4.98016,-1.39409,-1
-4.02493,5.46297,1
1.25172,2.98959,1
-4.05606,-1.06723,1
-0.62273,2.58611,1
4.31516,6.52016,1
-4.51567,4.50795,1
3.9462,2.2653,-1
-2.09983,2.06177,1
-2.72698,6.26994,1
2.69066,2.9396,-1
-0.892819,1.28748,1
-2.98028,5.95929,1
1.28071,3.93747,-1
1.04144,-0.897213,1
-0.483871,2.56661,1
-0.336466,-0.988128,-1
0.978271,0.518143,-1
1.34724,2.91818,1
3.54793,5.12156,-1
3.28791,1.32264,1
1.24775,5.72307,1
2.20908,4.69912,1
0.657521,2.17466,1
-1.24866,1.23695,1
-3.15729,1.97882,1
2.37907,3.27332,-1
0.551317,1.41136,1
4.05087,3.68835,-1
-2.57134,3.01843,1
-3.1106,2.3433,1
1.04724,5.52998,1
1.98508,-0.328654,1
0.846125,-1.91266,-1
-1.48701,-1.01669,-1
-0.0553912,-1.63442,-1
-4.19614,-0.00399804,1
2.40745,0.303629,-1
1.12049,1.69262,1
1.2038,4.36842,1
1.91122,1.98459,-1
3.04529,-0.802454,-1
-3.50887,2.89648,1
0.760369,5.71099,1
3.67733,5.25971,-1
4.11557,-0.0355844,-1
1.14704,6.31443,1
2.27683,0.820276,-1
-4.56786,-0.71099,1
1.67776,3.46175,1
4.76531,-1.90744,-1
-1.84988,6.60009,1
0.692007,2.83523,1
-1.94174,1.48195,1
-3.26075,-1.88849,1
-3.91446,0.13361,-1
3.69045,5.97137,1
3.51222,3.3321,-1
2.44316,-0.626667,-1
-3.45119,-1.85113,1
-1.73086,2.81683,1
-4.20652,6.25043,1
-4.23399,3.87457,1
1.4098,0.0201728,-1
3.20002,1.65004,-1
0.450911,6.69237,1
-0.517441,-1.12629,-1
-0.910214,1.59621,1
-2.01254,2.55507,1
-0.344401,1.01776,1
0.012055,0.955687,1
-3.47346,3.62874,1
-1.76962,0.256935,1
2.37999,0.609607,-1
-1.86117,2.80172,-1
3.26685,6.08811,1
4.59075,2.30265,-1
3.73348,0.95349,-1
2.25028,4.07123,1
-1.99942,2.14307,-1
4.43999,3.24476,-1
-3.72768,1.71487,-1
-4.34263,6.3007,1
2.84967,-0.911222,-1
0.245827,3.98251,-1
1.09638,-0.661824,-1
4.56114,0.226448,-1
-4.27732,-0.995819,1
3.75637,-1.08179,-1
1.53859,4.20554,1
-1.77877,5.43797,1
-3.95199,2.41664,1
0.0505084,2.08374,-1
-2.72912,3.88089,1
-2.09708,1.7665,1
4.1998,3.75921,-1
0.511643,-1.10706,1
1.62801,5.47533,1
-3.85464,1.3177,1
-0.0746179,5.90161,1
-1.20869,2.68032,-1
-0.0318918,6.66051,1
2.93359,1.55226,-1
0.0926238,4.5313,1
-1.17634,3.67544,-1
1.88162,1.36714,-1
0.321512,5.32069,1
1.06281,5.67309,1
-1.04816,-1.42457,1
-4.9411,4.69225,1
2.07877,1.26139,-1
-3.9938,0.120426,1
1.23066,5.37068,1
3.63247,5.05344,-1
-0.0849941,0.465407,-1
2.47337,3.06897,-1
-0.0309762,-0.427534,-1
-1.19892,-0.881832,1
2.85363,4.81393,1
0.528123,1.7242,-1
-1.42903,0.514847,1
4.55718,-0.461318,-1
1.30848,2.89785,-1
-3.2342,0.171239,1
-1.25752,0.867519,1
-3.68374,0.025666,1
2.43278,3.92236,1
4.5172,4.28575,1
1.11988,4.03223,1
-4.72167,3.78997,1
-1.70156,-1.49571,1
-4.4409,0.965575,1
1.3921,6.57015,1
-3.68374,0.886196,-1
3.47072,0.768639,-1
3.64315,-0.53328,-1
0.96881,1.31687,-1
2.21641,0.48793,-1
3.53969,6.65007,1
-4.85321,0.125919,1
-3.73531,0.347301,1
2.07907,3.62352,-1
1.17145,4.80432,1
-2.82434,3.24531,1
-4.3405,0.439039,1
-3.3108,4.40934,1
1.24104,1.04111,-1
-1.59017,4.4272,1
-1.80593,-1.80581,1
-1.32435,4.30497,1
1.61,3.67626,1
3.02393,-0.862606,-1
3.06879,4.47884,-1
0.265359,1.42811,1
1.11103,2.71548,1
2.98181,5.77718,-1
4.00601,3.32743,-1
-3.5519,2.45647,1
1.30177,-1.72286,-1
-0.975829,4.04596,-1
-2.463,2.98135,1
-3.6346,1.14631,-1
3.5519,3.15329,-1
-4.33836,4.87848,1
-0.721915,-1.7962,-1
0.733513,-1.99423,-1
-1.97714,2.92257,1
0.480514,4.73263,-1
-2.74438,0.540117,1
-1.8865,5.14628,-1
-3.8937,5.51708,-1
3.08039,4.51427,-1
-3.65291,0.668111,1
-2.15751,2.84787,1
2.8811,1.65032,-1
3.9523,-1.08399,1
2.89636,1.50447,-1
2.43797,-1.12958,-1
1.15223,4.01382,1
-1.38874,-0.543443,1
3.56655,4.21845,-1
-2.71508,4.0369,1
3.63582,4.64666,-1
-2.70562,5.99417,1
-2.5045,4.80926,1
0.424055,3.12555,1
4.84832,0.384381,1
-4.46196,-0.996918,1
-4.18577,0.404157,1
0.246742,4.60106,1
-0.731986,6.7973,1
-4.05332,2.39109,1
-2.41203,-0.0657978,1
3.91537,5.21082,-1
-2.67235,3.51613,1
-3.5345,1.13669,1
-3.74905,2.34358,1
4.31639,6.98654,1
-4.19889,1.36302,1
-4.5291,6.53197,-1
-4.41282,-0.0144353,1
-1.63594,3.67241,1
4.14701,3.18131,-1
-1.01398,-0.690115,1
-0.67217,6.36909,1
4.46165,2.12137,-1
3.37184,3.78091,-1
0.342265,-1.56218,-1
3.42097,3.90176,-1
1.93533,4.68154,1
-1.02313,-1.10019,1
-2.40837,3.85672,1
-4.95666,-0.203681,1
0.255898,0.109165,1
4.54802,4.58925,-1
-1.01306,6.95083,1
-2.58904,4.78701,1
0.855587,6.03977,1
-2.44865,2.92889,1
1.84011,6.02603,1
4.4528,5.81976,-1
-0.645009,3.5436,1
3.90225,4.47911,1
-4.92828,4.57964,1
4.40977,-0.63271,-1
1.0155,4.80596,1
2.86157,-0.625019,-1
0.766777,1.64263,1
-3.5757,3.53041,-1
-2.77673,4.45109,1
-1.16993,5.46983,1
-4.95727,5.9744,1
-0.820795,-1.4265,-1
-4.17753,1.55281,1
1.59932,3.43263,1
3.55098,2.39274,-1
-4.35148,2.06232,1
3.1106,4.85623,1
1.62069,3.20905,-1
1.91488,1.02161,-1
3.02698,3.24751,-1
0.30137,1.24299,-1
1.85629,4.74773,-1
-3.57234,-1.26691,1
1.89505,-1.13919,-1
2.27897,6.97363,1
2.77734,-1.59981,-1
-4.68932,1.57012,-1
3.68679,-1.02631,-1
1.4452,1.73464,1
2.06565,1.90521,-1
-4.14548,0.427503,1
0.519883,2.07715,1
4.47905,0.024842,-1
-4.41221,0.35197,1
-2.25028,3.77569,-1
-3.54823,6.03784,1
4.8178,5.91067,-1
1.19983,2.04392,1
-2.07755,1.70525,-1
4.22483,0.0885649,-1
-1.32466,6.67974,1
1.9454,4.65435,-1
-2.81365,1.07544,1
-3.44081,4.5074,1
-2.59453,3.43043,1
0.214393,3.59304,1
4.0228,6.04801,1
-3.93582,4.14237,1
4.02646,0.120701,-1
-0.582751,-1.02081,-1
-4.19889,2.78497,1
2.82098,4.43956,1
-3.28211,3.11155,1
4.74395,-1.86404,-1
2.75872,2.59819,-1
3.70388,2.12604,-1
-2.89361,6.73769,1
-0.43382,6.00681,1
-4.96246,4.32145,-1
2.50633,0.21244,-1
-3.85952,-1.06806,1
-0.952941,0.400037,1
-1.88864,2.19663,1
4.92615,3.46092,1
-4.61425,-1.55834,1
-2.47917,1.47563,1
-3.10724,-0.950224,1
-2.52312,6.98352,-1
-3.46492,4.65929,1
1.20319,-1.6325,-1
3.85372,-1.96045,-1
4.39085,4.12232,-1
-3.04346,6.60778,1
2.79656,4.35963,1
1.45558,4.7579,1
1.56758,-0.730217,-1
4.09146,4.10446,-1
-0.445418,3.51476,1
4.21293,3.96686,1
1.64174,6.78411,1
-3.49239,-1.36003,1
1.36341,6.16666,1
0.695364,5.75191,1
-0.779595,3.65648,1
4.43022,6.00104,-1
0.405744,3.17637,1
0.785699,-0.630238,-1
0.364544,6.08756,1
-2.44713,3.16511,1
-1.03046,0.366527,1
-1.49739,-0.420667,1
-4.63378,3.62764,1
2.95251,5.50883,1
-3.03491,4.0325,1
-4.29716,5.72774,-1
-1.10584,2.03677,1
0.907468,6.84674,1
-4.29075,3.94104,1
-3.02332,4.37886,1
-3.44111,-1.47594,1
1.44337,5.34376,1
-0.45671,4.72219,1
1.04297,6.76736,1
1.97348,5.51817,1
-0.587023,0.827143,-1
1.84469,-0.94116,-1
-1.03473,-0.150395,1
3.35719,0.626087,-1
0.922117,6.53005,1
-3.00409,5.58245,1
4.49461,0.247871,-1
3.76003,-0.0567338,-1
-1.08295,5.79559,1
4.87457,1.87802,-1
-3.14692,-0.148473,1
3.95718,6.35865,1
0.744499,4.77987,1
-0.579394,1.50996,1
1.27338,1.37263,-1
2.08518,3.02173,-1
-4.50377,3.67653,1
-2.14438,6.46962,1
-2.39799,4.62633,1
-0.923643,4.62441,1
3.95321,1.49843,-1
2.10196,2.95169,-1
2.28446,6.82202,1
3.96054,3.65181,-1
-1.06433,0.949095,1
-1.02588,1.87033,1
4.03867,3.64605,-1
-1.91397,4.26102,1
-1.11896,2.41115,1
0.70574,4.01547,1
-1.46443,0.415143,1
2.33696,-1.05734,-1
2.45354,-1.41331,-1
2.36381,-0.742027,-1
2.39433,2.08567,-1
-3.60683,-0.377545,1
-2.99829,3.81854,1
-2.27409,5.71099,-1
1.80441,0.394818,-1
4.1113,5.35832,-1
-1.3216,3.62407,1
0.17655,6.25126,1
-3.90622,-1.07959,1
4.07437,0.287698,-1
-2.9693,2.47432,1
0.179601,4.31019,1
1.54836,4.33711,1
-0.614795,-1.01367,-1
1.87643,1.34791,-1
-4.09574,2.33616,-1
-4.20438,6.64925,1
-4.24223,-1.11035,1
-4.72198,2.09061,1
-1.44917,-1.16144,1
-1.9277,2.68664,1
1.97287,0.933714,-1
-3.57326,5.11469,1
-1.05152,5.41737,1
-4.32157,4.64034,-1
1.75741,3.07556,1
2.24937,-1.53444,-1
-3.01294,-0.313822,1
1.94021,6.91787,1
1.15711,1.84478,1
1.54897,3.7908,1
0.439925,4.49284,1
-4.017,6.10678,1
0.453658,5.58657,1
-4.50377,6.23808,1
4.74578,2.34687,-1
-0.359661,2.31831,1
4.6997,4.5475,-1
2.27866,4.81942,1
0.30961,1.45558,-1
1.79922,4.70159,1
1.92801,0.465957,-1
-1.27888,1.26606,1
-1.11377,-1.71902,-1
-4.50041,5.40034,1
3.09778,4.82107,1
-3.30439,1.91208,1
-4.39177,0.0185249,1
-1.89444,-1.25785,1
2.84478,0.391522,-1
-2.8753,3.63121,1
-1.78091,4.90539,1
-0.153356,0.935362,1
-4.90844,0.292367,1
-0.601367,2.36473,1
0.0785851,4.76696,1
1.05945,3.05744,-1
2.58538,1.1312,-1
-0.989257,4.26679,-1
-1.50197,6.70418,1
3.42647,1.61516,-1
4.4232,0.454146,-1
1.2331,5.99994,1
4.97284,3.33128,-1
-4.46532,3.45955,1
0.628529,1.12626,1
3.63552,5.21274,-1
-1.13239,5.46791,1
-1.93594,5.33497,1
-2.15781,1.81072,1
-4.73296,-1.26856,-1
1.12568,3.69164,1
-1.08814,6.84289,1
-4.81384,4.19813,1
-4.68963,2.49355,1
-0.442976,-0.341563,1
3.57936,3.1055,-1
4.36766,0.145421,1
-0.981017,5.75796,1
2.27287,0.600269,-1
1.11591,6.90606,1
3.08374,5.37947,1
3.75423,1.62258,-1
0.825983,0.895535,-1
0.950194,1.58797,1
-4.20988,3.91824,1
2.93176,6.37788,1
-0.377972,6.1348,-1
0.906247,0.499191,-1
0.894345,4.87298,1
0.692007,2.73141,1
3.16065,6.57042,1
1.7275,6.25318,1
-1.56423,3.78201,1
-4.89776,-1.56877,-1
-2.32688,0.372021,1
-1.58437,0.597797,1
-2.67907,5.13227,-1
2.7102,0.322581,-1
-1.28254,0.583239,-1
3.69869,1.16718,-1
-3.83145,6.22956,1
2.25578,5.36628,1
1.28925,0.190466,1
3.93948,0.89938,-1
-3.1698,0.0685143,1
0.355693,6.65062,1
4.02005,0.209418,-1
2.80084,6.40233,1
4.65209,5.36189,-1
-3.02637,-1.06943,1
4.01547,3.19532,-1
2.97418,0.0462661,-1
4.53398,1.38362,-1
3.48811,-0.277291,-1
3.90347,5.08393,-1
1.28712,6.07053,1
-3.14539,0.783197,1
1.16932,-1.51247,-1
-2.35008,4.76833,1
-2.49351,4.47362,1
2.322,3.0264,-1
2.8811,2.93136,-1
-3.29066,1.31742,1
2.13889,-1.01532,-1
-0.190588,-1.38008,-1
-4.18516,4.95813,1
3.06543,-1.75472,-1
3.55342,0.881253,-1
-3.75362,0.774957,1
-1.92526,-0.695334,1
0.733207,2.73333,1
-0.270241,0.944975,1
2.62047,4.66643,1
-3.0813,3.38649,1
2.27775,3.21592,-1
4.95025,6.33283,-1
-4.84649,3.94406,1
1.47633,4.3882,1
1.91641,3.23157,1
-3.25861,-1.35398,-1
-4.27885,0.65273,-1
-2.25028,-1.86843,1
1.76626,4.94961,1
3.38923,6.97693,1
0.566576,3.21592,1
-1.28773,0.747215,1
2.79504,2.27601,-1
-2.67479,-0.785424,1
1.38234,2.64049,1
-2.68334,-0.31492,1
-2.95404,2.9462,1
4.71038,1.39515,-1
-2.18253,2.59847,1
-4.77111,4.09595,1
2.69219,4.50932,1
-3.4817,4.36897,1
-4.53032,3.54222,1
-4.90753,-0.889798,1
-1.51418,6.61272,1
1.4388,4.57579,1
-1.56758,-1.49269,1
-0.854366,0.0514848,1
-0.834834,2.48943,1
-4.0933,-0.79696,1
0.451826,6.76543,1
1.99271,2.11011,-1
-1.62008,5.06168,1
1.57521,3.51009,1
3.76247,4.97241,-1
0.354778,3.51338,1
0.700247,5.55443,1
-4.46013,0.598895,1
-0.342265,6.98242,1
-2.40013,5.71868,1
-0.731986,1.04028,1
3.63338,-0.584368,-1
-0.134129,-1.0307,1
-4.12564,6.66628,-1
0.658132,6.80966,1
2.09403,3.25959,1
2.78466,-0.975494,-1
3.64223,-1.38365,-1
3.50551,0.978485,-1
-2.06992,1.58412,1
3.64376,1.87774,-1
1.44917,4.60985,1
2.46849,5.24104,1
3.28639,3.37028,-1
2.65618,5.90298,1
3.71914,3.07309,-1
4.08322,6.16611,1
4.12534,-0.146825,-1
0.219581,0.0630205,-1
-0.598315,-0.387982,1
-3.92361,1.95465,1
-1.45985,0.88345,1
3.23054,-0.0490432,-1
-0.722831,5.51268,1
-3.30164,5.05316,1
-4.99145,5.70522,1
1.5746,1.58248,1
2.73553,1.98871,-1
-4.36277,6.53884,1
-4.10184,-1.5707,-1
-1.14338,5.09574,1
1.83889,0.705466,1
3.07611,2.67537,-1
-3.45912,-0.0114141,1
-3.57143,4.01822,1
-4.51537,0.607135,1
-1.53859,-0.447859,1
-4.81445,5.84997,1
4.78423,2.25101,-1
1.47633,5.58519,1
-4.46348,6.20594,1
4.14151,3.26756,1
1.37471,-0.566241,-1
-0.682852,2.01425,1
-4.78942,4.13825,1
-2.57408,5.36052,1
-1.08051,6.8385,1
1.54012,6.68908,1
2.81884,2.63005,1
-4.77172,-1.20814,1
3.26045,-1.5435,1
-3.61568,3.19175,1
1.34266,5.76263,1
0.504013,3.33402,1
4.8349,3.43016,-1
-0.365764,3.22471,1
-2.85211,0.546983,1
-1.99301,5.09766,1
2.82159,1.48442,-1
-1.5746,5.93457,1
-0.193945,-0.924131,-1
1.0802,6.7116,1
-3.97488,-1.48033,1
4.84436,1.76238,-1
2.55821,1.09467,-1
-3.49117,1.22706,1
-0.435957,-1.98215,-1
2.11631,0.853511,-1
4.98749,-0.0960114,-1
2.75506,5.03668,1
1.41652,2.41691,-1
1.21204,-1.44984,-1
4.46104,6.00104,1
1.88162,1.57836,1
-2.10196,3.11731,-1
0.67156,2.00711,1
-2.09616,4.35908,-1
0.482345,3.11704,1
2.12363,3.26591,1
-2.53563,3.45598,1
0.466781,-0.240211,-1
-0.0737023,1.37703,1
4.52055,4.98422,-1
1.6982,6.15238,1
2.6516,3.07859,1
1.23371,5.30888,1
-0.542467,5.18995,1
2.98761,6.53417,1
2.45537,4.93149,1
4.88922,-0.225929,-1
-2.95373,3.66994,1
1.29475,2.62539,1
4.09818,5.58986,-1
0.912961,5.42616,1
4.18394,4.56261,-1
0.0553912,4.2157,1
-0.106052,3.56859,1
-0.502792,1.56874,1
3.8934,5.90545,-1
4.40397,6.84509,1
-3.17072,2.79595,1
-2.48039,0.276986,1
-2.96991,3.40049,1
2.30491,4.12699,1
4.4113,3.76717,-1
1.2508,6.55614,1
-4.58647,3.06018,1
1.41346,0.441786,-1
-4.65484,2.5916,1
0.563524,-0.176214,-1
0.444807,5.88375,1
-0.536668,-0.471206,1
-4.38627,-0.658803,1
4.96033,4.49889,-1
-3.7225,4.22367,1
1.00909,3.01129,1
-4.49644,3.59935,1
-3.27204,6.96814,1
1.60237,6.99945,1
-1.67562,3.38374,-1
-1.84042,2.62539,-1
1.53584,2.72674,1
-0.89465,-1.58882,-1
-0.724967,5.49373,1
-2.78375,6.034,1
1.78518,2.95993,-1
-3.33552,0.312967,1
-0.0245675,-1.95193,-1
0.0764489,6.39958,1
3.02728,5.35749,1
-0.649281,-1.10157,-1
-4.95483,-0.822504,-1
-1.60512,5.69039,1
-1.24104,1.43443,1
-3.71426,4.8609,1
3.27326,-1.41276,-1
2.33299,0.938932,-1
3.9114,-1.85443,-1
1.4333,-1.32405,-1
1.50594,1.32841,-1
0.14481,-1.94369,-1
2.3397,0.0709863,-1
2.37175,3.17142,-1
4.57091,4.71807,-1
-0.341655,1.19218,1
-1.36738,1.95465,1
-3.87814,-0.967253,1
4.0466,5.44291,-1
3.21223,1.55281,-1
-0.452132,0.878781,1
-3.91324,6.40864,1
3.69442,3.3744,-1
2.61376,3.07941,-1
-4.60875,5.85437,1
-0.833308,3.26289,1
4.36125,0.127567,-1
-4.32249,0.894436,-1
-3.35139,0.106693,1
-2.8872,3.6411,1
-3.83084,3.89874,-1
0.91113,3.92044,1
-3.81649,4.84387,1
1.18275,2.49657,1
0.800958,2.60341,-1
1.90298,-0.420118,-1
2.31559,1.77886,-1
4.15647,2.23893,-1
1.69729,6.85937,1
-2.01498,5.98318,-1
3.08863,-1.80059,-1
-1.21815,-1.34053,1
4.97498,-1.16666,-1
2.72515,1.50447,-1
-2.95587,0.85461,1
-3.29432,6.39051,1
-1.11744,5.49098,1
-3.18781,3.16153,1
0.809808,2.44768,1
-3.04376,1.55226,1
4.60143,6.27763,1
-3.09748,2.69762,1
-1.18274,-0.98648,1
-1.96005,5.74862,1
-3.79177,1.76128,1
-3.01843,4.77548,1
-4.53764,6.96155,1
2.71172,0.0594499,-1
2.6104,-1.72835,-1
3.81039,2.18812,-1
-4.9823,-0.934568,1
-0.513779,1.19904,1
-0.736259,1.06226,1
3.01538,6.49571,1
-0.386517,-1.81625,-1
-0.0514236,6.48033,1
2.49382,5.03092,1
-2.61498,4.98999,1
0.594043,4.98642,1
-4.07254,4.75652,1
4.22025,3.52712,-1
3.93826,-1.60366,-1
3.57021,-1.52455,1
-4.40367,2.9863,1
-0.0910977,4.27915,1
1.32038,-0.782129,-1
2.47215,0.577746,-1
2.56066,4.58293,1
-2.44255,0.970794,1
4.09909,1.12928,-1
2.91986,2.58803,-1
-3.00378,6.20319,1
0.528428,6.50175,1
-4.48759,6.32459,1
0.221717,5.75191,1
2.90368,3.13187,-1
2.04154,6.45753,1
-4.75951,4.22587,1
2.31742,0.75985,-1
0.533616,6.91815,1
4.14212,1.82611,1
3.75546,6.46275,1
2.9693,3.44224,1
-1.94571,2.41939,1
-1.0506,-0.509384,1
-0.181127,4.52141,1
-4.47417,-1.55943,1
1.51967,0.911191,-1
-4.99145,2.52486,1
2.68578,-0.0237739,-1
2.56188,-1.86102,-1
-2.80267,-0.58327,1
-3.45241,2.83111,1
-4.42473,0.707663,-1
1.70614,5.6382,1
-4.67315,2.91351,1
-1.54134,1.14411,1
1.97867,-1.98901,-1
2.98151,-0.951323,-1
-0.637379,0.571978,1
4.81719,2.93713,-1
1.35548,-1.99286,-1
-2.04703,4.89111,1
-0.230262,-1.31251,-1
3.74355,6.25813,1
-4.20713,5.25449,1
-3.99014,-0.12128,1
-3.56777,1.45256,1
-3.5699,2.03101,1
4.17997,4.97516,1
-1.91275,5.86673,1
-1.26179,6.23615,1
3.13837,2.84814,-1
-4.53368,3.79794,1
3.14203,0.248695,-1
-2.60002,3.51613,-1
3.97885,3.79134,-1
-2.43492,4.42445,1
-2.30644,6.58333,1
-2.91986,3.13242,1
-2.70623,-0.693961,1
3.46156,1.12598,-1
3.74844,5.72582,1
3.87692,5.00455,-1
3.44783,4.66808,-1
1.09272,6.47676,1
-4.59105,5.25779,1
-3.26472,-1.02081,1
-3.16248,-0.936491,1
-1.44093,-1.77148,1
-0.50737,6.48308,1
-3.14936,1.96289,1
3.94467,-0.174566,1
1.23035,3.73751,1
0.463424,-0.22071,-1
4.11679,0.989196,-1
0.22599,4.84606,1
2.30644,3.84078,1
4.99329,6.58608,-1
4.69329,-0.614307,-1
3.67428,3.70702,1
3.40205,-0.401166,-1
-3.53328,1.80551,1
-1.25599,-1.30784,1
-2.15629,1.55061,1
-3.29035,4.80432,1
4.73754,4.90347,1
2.41813,5.48494,1
2.16605,4.22806,1
-4.69115,1.66295,1
1.45039,2.4864,1
3.12708,3.76827,1
2.35923,-1.24824,-1
3.18171,0.557146,-1
-3.75362,-0.359142,1
2.18894,0.0847194,1
-1.24928,3.59111,1
1.49831,-1.70583,-1
4.15433,6.8113,1
3.89676,1.00348,-1
-4.67833,6.82916,1
2.73492,2.74679,-1
-0.511338,-1.49873,1
-4.92431,3.14121,1
-2.71386,1.72805,1
-0.815302,-0.705771,1
-3.4341,1.58083,1
4.19034,-0.627216,-1
0.0169379,0.720573,-1
-2.57134,-0.0328379,1
2.54479,-1.5284,-1
4.06522,0.387402,-1
-2.86523,3.36671,1
-4.67895,5.70357,1
2.71172,1.0065,-1
-2.71752,3.24696,1
0.565966,6.30345,1
3.06391,4.62358,1
3.52016,-1.76955,-1
-1.68386,5.10233,1
0.389264,3.72103,1
