smiles,Inhibition
Cc1nc(O)nc(O)c1S(=O)(=O)N2CCCC(C2)C(=O)N3CCN(CC3)c4cccc(c4)C(F)(F)F,75.7503619582437
COC(=O)C1=C(O)\C(=C\c2ccc(OCC(=O)Nc3ccccc3)cc2)\N=C1C,45.0531784360319
CCCC1=Nc2ccc(NC(=O)C)cc2C(=O)N1Cc3cccc(Cl)c3,62.22225295719887
CCC1=C(O)N(C2CCCCC2)C(=NC1=O)SCC(=O)Nc3ccc(C)cc3,69.35706886418411
COc1cccc(CNC(=O)c2oc(CS(=O)(=O)Cc3ccccc3C)cc2)c1,44.71090731890961
Cc1ccc(cc1C)C(=O)COC(=O)CNC(=O)c2occc2,27.511716830107268
CC(Sc1nnc(COc2ccc(Cl)cc2)n1Cc3ccccc3)C(=O)O,71.6118776275694
Cc1cccc(CCNC(=O)C2CCN(CC2)S(=O)(=O)c3c(C)onc3C)c1,99.74652668897423
CC(C)CN=C(S)NC1CC2CCCC(C1)N2Cc3occc3,53.15120650497849
CNc1nc(Nc2ccc(Br)cc2)nc(N)c1[N+](=O)[O-],40.383450147167444
COc1cccc(c1)c2nnc3sc(nn23)c4ccccc4,67.10976885218032
Sc1nccn1c2cc(OCc3ccccc3)c(Cl)cc2Cl,63.91007999508727
Cc1cccc(n1)C2Nc3ccccc3C(=O)N2CCc4ccccc4,39.78435209751373
CN(C)CCOC(c1ccc(C)cc1)c2cccc(c2)C(F)(F)F.OC(=O)\C=C/C(=O)O,70.18197780650091
CN(C(=O)COc1ccccc1C(=O)NCCc2ccccc2)c3ccccc3,52.63740460003248
CC(Oc1ccc(Cl)cc1Cl)c2onc(n2)c3ccc(NC(=O)c4ccncc4)cc3,68.01118645840573
Cc1cc(Cl)ccc1NC(=O)NC2CCN(CC2)S(=O)(=O)c3ccc(F)cc3,61.798772312406435
CC(C)N1N=C(C(=O)Oc2cc(Cl)ccc2Cl)c3ccccc3C1=O,51.367820448543426
CCOCCCNC(=O)C1=CN(CC=C)c2ccc(cc2C1=O)S(=O)(=O)N(CC)CC,47.44366626308427
S=C(NCCc1ccccc1)NC2CCC(CC2)NC(=S)NCCc3ccccc3,55.19718325634924
Cl.COc1cccc(C2CNC3(CCCC(C)C3)c4[nH]c5ccccc5c24)c1OC,46.79146438059729
CC(C)(C)NC(=O)NC(=O)COC(=O)c1c(F)cccc1Cl,37.76467756054738
CCCCOC(=O)c1ccc(NC(=O)COC(=O)CSc2nc(C)cc(C)n2)cc1,34.26635313510098
[O-][N+](=O)c1cc(ccc1F)N2Cc3ccccc3C2=N,35.9290602310122
Cl.COc1cc2nc(Nc3ccc(C)c(Cl)c3)nc(N)c2cc1OC,51.77772063544618
COc1ccc(cc1)C2=Nc3ccccc3C(=O)O2,44.285578816389076
Cc1cccc(NC(=O)CN2C(=O)NC(Cc3ccccc3)C2=O)c1,39.419178718652006
COc1ccccc1C(=O)Nc2cccc(c2)N(C)S(=O)(=O)C,57.9939368229679
Cc1noc(C(=O)Nc2ccccc2C(F)(F)F)c1Cl,55.884687286673376
CS(=O)(=O)c1ccc(cc1)c2csc(n2)c3cccnc3,50.939508792241426
Cc1cc(C)cc(NC(=O)c2sc3N=C4CCCN4C(=O)c3c2C)c1,47.99712391903367
COc1ccc(cc1)N2CCN(CC2)S(=O)(=O)c3cccc4nsnc34,57.260257285951226
CC(CNC(=O)c1ccccc1)n2nc(C)nc2C,43.51862812322753
COc1cc(\C=C\C(=O)Nc2nnc(s2)C(C)(C)C)cc(OC)c1OC,66.95603073044136
CCOC(=O)CCCNC(=O)CN1C(=O)NC2(CCCCCC2)C1=O,63.23449415835329
C[C@H](NC(=O)C1CCN(CC1)S(=O)(=O)c2ccc(C)cc2)C(=O)NCCc3ccccc3,64.9892512027741
COC(=O)c1ccc(CNC(=O)c2ccc3oc(nc3c2)C(C)C)cc1,57.102370457360735
[O-][N+](=O)c1cc(COC(=O)c2ccccn2)c3OCOCc3c1,40.38871446810653
CCS(=O)(=O)CCSC1OC(COC(=O)C)C(OC(=O)C)C(OC(=O)C)C1OC(=O)C,44.4396591732711
NNC(=O)c1oc(cc1)c2cccc(c2)[N+](=O)[O-],58.18356907379647
COc1cc(OC)c(cc1OC)C(=O)Nc2cccc3ccccc23,78.0755644023152
Cc1cc2c(ncn2Cc3ccccc3)c(c1C)[N+](=O)[O-],57.504196749324485
Cc1cc(C)c(NC(=O)CSc2nc3ccc(cc3s2)N4C(=O)c5ccccc5C4=O)c(C)c1,56.101908393417695
COCCCNC(=O)CN(c1ccc(Cl)c(Cl)c1)S(=O)(=O)C,74.63503351212098
OC(=O)CCCNC(=O)c1ccc(NC(=O)Cc2ccc(Cl)cc2)cc1,65.64005298713046
CCn1cc(cn1)C(=O)Nc2ccc(C)c(c2)[N+](=O)[O-],62.86052127781687
CCOC(=O)C1CCN(CC1)C(=Nc2cccc(C)c2C)S,45.933395782607704
COc1ccc(cc1OC)c2ccc(SCc3cccnc3)nn2,35.34168997213569
COC(=O)C1=C(C)N(C(C)c2ccccc2)C(=O)/C/1=C\c3occc3,48.027867491746065
Cc1c(O)ccc(C(=O)CN2CCN(CC2)c3ccc(F)cc3)c1O,86.52809535872024
[O-][N+](=O)c1ccc(NC(=O)NCCN2CCCCC2)cc1,48.390466058516175
CC1=Nc2ccccc2C(=O)N1NC(=O)C3CCCCC3,42.27765457648499
Cc1cccc(OCCOCCSc2ncccn2)c1,78.14312116937445
CC(=O)NC(CCS(=O)(=O)C)C(=O)Nc1ccccc1C,60.23616924181237
CCN(CC)C(=O)c1cc(on1)c2ccc(Br)cc2,44.29773933140473
Clc1ccc(cc1)S(=O)(=O)N2CCCC2c3cccnc3,58.213260797505306
CCC1=Nc2cc(ccc2Sc3ccc(Br)cc13)C(=O)NCC4CCCO4,43.92105317529267
Oc1ccc(cc1NC(=O)CSc2nc3ccccc3s2)S(=O)(=O)N4CCOCC4,57.67667169650325
COc1cc(\C=C\C(=C\2/C(=O)NC(=O)N(CCc3ccccc3)C2=O)\O)ccc1O,41.69260141036878
COc1cccc(c1)C2C3=C(OC(=C2C#N)N)C(=O)C=C(CO)O3,88.3191862686374
CCn1c(O)c(N=N)c2ccccc12,64.47388135290967
NC(=O)C1(CCN(CC1)c2nc(cs2)c3ccc(Br)cc3)N4CCCCC4,55.289349965757175
Cc1nc2c(C#N)c(C)nn2c(O)c1Cc3ccccc3,38.50649499982229
CC(C)(C)c1ccc(NC(=O)N2CCCN(CC2)c3ccc(cn3)[N+](=O)[O-])cc1,81.6546562215201
NC(=O)CSC1=Nc2ccccc2C3=NC(CCC(=O)NCc4ccc(F)cc4)C(=O)N13,68.25458556517741
CCCCCCCCOC(=O)\C=C\c1c(C)nc(O)nc1O,55.79572844144058
CCC(CC)NC1CCCCC1OC,68.67989934850976
CCN1CCN(CC1)c2ccc(cc2NC(=O)\C=C\c3cccc(OC)c3OC)S(=O)(=O)N4CCCCC4,55.99509622184829
COc1ccc(cc1Cl)S(=O)(=O)N(C)CC(=O)NCc2cccnc2,42.59107715036398
CCC(=O)C1CCCN(C1)C(=O)c2ccc3nc(oc3c2)c4cccc(OC)c4,95.8947998511685
COc1ccccc1CNC(=O)CCCN2C(=O)N(CC(=O)NC3CCCC3)c4ccccc4C2=O,29.465853848569097
COc1cccc(c1)N2C(=O)CC(Sc3nc(C)cc(C)n3)C2=O,22.264358672314742
CCOCCCNC(=O)C1CCN(CC1)S(=O)(=O)N2CCCC2,77.17390946488753
CCO.CCO\C(=C/1\C(c2ccc(cc2)C(=O)OC)c3c(N)c(sc3N=C1C)C(=O)c4ccc(C)cc4)\O,61.78777007629313
CC1=NN(C(=O)/C/1=C/c2cc3cc(C)ccc3nc2N4CCCCC4)c5ccccc5,77.26554326493215
ClC(C(=O)Nc1ccccc1)C(=O)c2ccccc2,40.28492196778146
CCCCc1nnc(NC(=O)CSCC2=CC(=O)N3C=CSC3=N2)s1,64.57949930583213
Cc1ccc(cc1)S(=O)(=O)CC(=O)Nc2nnc(C)s2,69.5495599234054
Cc1ccc(Sc2ncnc3onc(C)c23)c(C)c1,45.717299058083626
CC1=CC=CN2C(=O)C(=C(N=C12)N3CCC(CC3)C(=O)N)\C=C(/C#N)\S(=O)(=O)c4ccc(Cl)cc4,72.46133791679594
CC(CNS(=O)(=O)c1ccccc1)Sc2ncccn2,65.28968100611486
COC(=O)C1(C)Nc2ccccc2C(=O)N1c3ccccc3OC,55.15152591687978
CCCOc1ccc(cc1)C(=O)C2=C(O)C(=O)N(CCN(C)C)C2c3occc3,54.11124841395644
OC(=O)c1cc2nc3c(CCc4ccccc34)c(n2n1)C(F)(F)F,67.589182128159507
CCOC(=O)C1=C(OC(=C(C#N)C1C(C)C)N)c2ccccc2,60.377592970472136
NC1=C(C#N)C(Cc2ccccc2)C(=C(N)S1)C#N,76.00525820008016
CCOc1ccc(CNC(=O)CCc2cn(C)c3ccccc23)cc1,58.24737054711596
OCCC1CN(CC#Cc2ccccc2)CCN1C3CCCC3,84.67533715315756
Cc1cccc(Cc2oc(CCC(=O)N3CCCC(CN4CCOCC4)C3)nn2)c1,70.25849702183623
COc1ccc(C2C3C(ON2c4ccccc4)C(=O)N(Cc5ccccc5)C3=O)c(OC)c1OC,73.13823485433232
CCCOC(=O)CSc1nc(N2CCOCC2)c3COC(C)(C)Cc3c1C#N,67.5274319664803
CC(C)OC(=O)CN1C(=O)N=NC(=C1c2ccccc2)c3ccccc3,60.06976008768712
CC1(C)CC(=O)C(=Cc2cn(CCC#N)nc2c3ccc(F)cc3)C(=O)C1,38.50234104558465
CCS(=O)(=O)n1nc(nc1SCc2ccccc2)c3ccccc3,45.82868535319349
O=C(Nc1nccs1)C2CC3CCC2C3,62.79417898962157
CC(NC(=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-])c2ccc(cc2)n3ccnc3,36.95741243541633
COc1ccc(OC)c(NC(=O)CSc2ccc3ccccc3c2)c1,54.072820678551636
CN1CCN(CC1)C(=O)c2ccc(CSc3nc4ccncc4n3Cc5ccc(F)cc5)cc2,47.74909242273533
Nc1nc2ccc(NC(=O)c3occc3)cc2s1,31.59600029395302
CC(C)Oc1cccc(c1)C(=O)Nc2nc[nH]n2,70.2364805579515
COCc1nn2c(N)c(cnc2c1c3ccccc3)C#N,47.15603109841217
CC1(C)Cc2noc(N)c2C(C)(C)N1OC(=O)c3ccccc3,42.99383099293055
COc1ccc(\C=C\C(=O)NCCNC(=O)c2ccccc2)cc1OC,99.98169803767854
O=C1NC2(CCCCC2)Cc3ccccc13,49.6844192984466
Cc1cc(C)cc(NC(=O)C(Sc2nnc(C)c(O)n2)c3ccccc3)c1,40.26427894801578
CC(C)(C)NC(=O)C(N(C(=O)CCC(=O)Nc1nccs1)c2cccc(F)c2)c3ccc(O)cc3,46.11780249235284
Cc1cccc(OCc2nnc(SCc3cc(O)nc4ccccc34)n2c5ccccc5)c1,50.637129345749976
COc1ccc(cc1)C(=O)NC(Cc2ccc(OC(=O)c3ccc(OC)cc3)cc2)C(=O)O,67.69318318467094
Clc1cccc(c1)N(C(C(=O)NC2CCCCC2)c3occc3)C(=O)c4csnn4,64.44648502929454
CCOC(=O)Cc1n[nH]c(n1)c2ccccc2,57.10939464122835
CCOCCCNC(=O)c1ccc(NC(=O)C2CCCO2)cc1,76.82573795878399
OC(=O)C1CCCCC1C(=O)Nc2nccs2,21.259754484177037
CCN=C(S)NNC(=O)c1ccoc1C,68.74344420159062
O=C1CCN(Cc2ccccc2)C=C1,34.26848255942548
O=C(OCN1C(=O)c2ccccc2C1=O)c3occc3,34.914821136320754
Cc1nn(CC(=O)N2N=C(CC2(O)C(F)F)C(F)F)c(C)c1[N+](=O)[O-],31.569974089032893
COc1cccc(CC(=O)N(C)C2CCCN(Cc3ccccc3F)C2)c1,52.30548328725202
O=C(CC1CCCCC1)NC2CCCC2,73.31813649971868
CC1=NN(C(=O)/C/1=C/c2oc(cc2)c3ccccc3[N+](=O)[O-])c4ccc(Cl)c(c4)C(=O)O,56.50352691098971
COc1ccc(NC(=O)\C(=C/c2ccc(OCc3ccc(cc3)C(=O)O)c(OC)c2)\C#N)cc1,60.96881167175976
COCCCN(C(=O)c1ccccc1)c2nc(cs2)c3ccc(OC)cc3,60.94690674608242
COc1ccc(CNCc2cc3c(nn(c4ccccc4)c3nc2O)C(C)(C)C)cc1,67.63114233289062
CC1=CC=CN2C(=O)C(=C(Oc3ccc(F)cc3)N=C12)\C=C(/C#N)\C(=O)NC4CCS(=O)(=O)C4,71.33523668907137
CC(C)N(C(C)c1ccccn1)C(=Nc2cccc(c2)C(F)(F)F)S,47.802596095030005
C1CCc2c(C1)scc2c3nn4c(nnc4s3)c5ccccc5,21.152246453042366
FC(F)(F)c1cccc(OCc2onc(c2)C(=O)N3CCC(CC3)c4ccncc4)c1,56.39238733451813
CC(=O)c1sc(NC(=O)COc2c(C)cc(Cl)cc2C)nc1C,36.849992254302435
CC(c1nnc(S)n1c2ccc(F)cc2)n3nc(C)c(c3C)[N+](=O)[O-],43.240112222105694
CCCOc1ccc(cc1)N2C(=O)C3ON(C(C3C2=O)c4ccc(O)c(OC)c4)c5ccccc5,51.22347243478991
Oc1ccc(cc1)N2C(=S)S\C(=C\c3occc3)\C2=O,59.22186332757674
CN(C)CCCNC(=O)c1ccc(cc1)c2nc(cs2)c3ccc(Cl)cc3,58.50272816805496
CCOC(=O)C1=Cc2c(C)n(c(C)c2C=CC1=O)c3ccc(OCC)cc3,39.14047104517056
CN(C)C(CNC1CC(C)(C)NC(C)(C)C1)c2cccc(F)c2,73.60653815610522
Fc1ccc(NC(=O)CCN2C(=O)C3CCCCC3C2=O)c(F)c1F,62.83364224119603
CN=C(S)N(C)c1ccccc1,75.14473823653483
Fc1ccccc1N2CCN(CC2)C(=O)\C=C\c3cccs3,61.96323090273659
O=C(CCCCCN1C(=O)CCC1=O)Nc2ccc3OCCOc3c2,39.27675642225395
COc1ccc(cc1OC)C(=O)NC2(NC(=O)N(CCCc3ccccc3)C2=O)C(F)(F)F,61.75585289142666
Cc1ccc(SCC(=O)N2CCN(CC2)c3ccccn3)cc1,62.809717809856046
CN(Cc1cnccn1)C(=O)c2oc3ccc(C)cc3c2C,57.242740471198
CN(CC(=O)Nc1ccc(C)cc1)C(=O)C2CN(Cc3ccccc3)C(=O)C2,55.151009589110195
[O-][N+](=O)c1cc(c(Nc2ccccn2)c(c1)[N+](=O)[O-])[N+](=O)[O-],64.29432883150353
Clc1ccc(OCc2nn3c(nnc3s2)c4ccccc4)c(Cl)c1,63.67539811646267
COc1cccc(NC(=O)c2c(C)nn(c2Cl)c3ccccc3)c1,70.47049665693805
Cl.Cc1ccccc1C(=O)Nc2ccc(cc2)N3CCCC3,57.563528089312065
Fc1ccccc1N2CCN(CC2)C(=O)CN3C(=O)c4cccn4c5cccnc35,73.55261303434963
CCNC(=O)NCCNC(=O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,60.80703701074984
CCOC(=O)CC1N(CCNC1=O)C2=C(\C=C\3/SC(=S)N(C(C)CC)C3=O)C(=O)N4C=C(C)C=CC4=N2,48.17771169589344
COc1cc(C=O)ccc1OCC(=O)N2CCOCC2,41.92653478332646
CC(C)(C)N(Cc1ccccc1)C(=O)c2oc(Br)cc2,59.333094586682876
CCCC(N(CC1CCCO1)C(=O)c2snc(C(=O)N)c2N)C(=O)NC(C)(C)C,54.34090808055625
CN(C1CCCCC1)C(=O)CC2N(Cc3oc(C)cc3)CCNC2=O,49.24132351014327
CCCN1CNC(=NC1)Nc2oc3ccccc3n2,52.75425253547123
Br.CC(=O)c1sc(Nc2ccc(C)cc2)nc1C,38.06511277031159
CCOc1ccc(NC(=O)NNC(=O)c2cccnc2)cc1,73.72798633997002
COc1ccc2oc(C(=O)N(C)CCOc3ccccc3)c(C)c2c1,66.14155456349246
Cc1cc(\C=C\2/C(=O)NC(=O)N(C2=O)c3ccc(F)cc3)c(C)n1c4ccc(cc4)C(=O)O,73.32433902418498
CC(C)OP(=O)(C(O)c1ccccc1)c2ccc(cc2)N(C)C,50.24213958061842
CCOC(=O)Cc1csc(N=C(NS(=O)(=O)c2ccc(Cl)cc2)c3ccccc3)n1,80.21141104929616
Clc1ccc(C(=O)Nc2ccccc2C(=O)NCCN3CCOCC3)c(Cl)c1,76.22049947990838
CCn1c(CSc2nc3ccccc3s2)nnc1SCC(=O)NCC(=O)OC,60.748140188777676
CCC(=O)Nc1ccc(cc1)c2ccc(nn2)N3CCC(C)CC3,43.92653742512462
COCC(=O)NC1CCN(CC1)C(=O)NCc2ccccc2,44.83562534752079
COc1ccc(CN2CCNC(=O)C2CC(=O)NC3CC(C)(C)CC(C)(C)C3)cc1OC,39.695174023162295
Cc1ccc(CC(=O)c2ccc(Cl)cc2)cc1,60.10054701215384
CC(C)(C)c1cn(c(S)n1)c2ccccc2,54.191200598410724
Cc1ccc(cc1)c2oc(C)c(CS(=O)(=O)CC(=O)NC3CCCCCC3)n2,39.57160576520489
Cc1cccc(Nc2nc(cs2)c3ccc4OCCOc4c3)c1,50.81979787256811
CS(=O)(=O)N(Cc1occc1)Cc2ccccc2Cl,69.36463766172254
O=C(COC(=O)c1ccccc1)NC2CCCC2,29.370424688765798
CCCCNC(=O)CCSc1ccc(C)cc1,51.41569220273942
O=C(N1CCC2(CC1)OCCO2)c3cc4nc(cc(c5ccccc5)n4n3)c6ccccc6,59.70161394814777
Cc1ccc(cc1)C(=O)NC2CCc3ccccc3C2=O,64.06207835537948
O=C(CCN1C(=S)S\C(=C/c2ccccc2)\C1=O)Nc3ccccn3,65.17372136673274
NS(=O)(=O)c1ccc(CNC(=O)CC23CC4CC(CC(C4)C2)C3)cc1,50.512739645091735
Cc1ccc(cc1NC(=O)c2cccnc2)S(=O)(=O)Nc3cccc(Cl)c3,62.17341327736268
Cc1cc(Cl)ccc1OCC(=O)NNC(=O)C2CCCO2,69.68675086367254
CC(C)C(NC(=O)OCc1ccccc1)C(=O)OCC(=O)N2C(C)CCCC2C,50.88513141183044
OC(=O)C(CC(=O)c1ccccc1)c2cccc(Cl)c2,46.50396592744395
O=C(Nc1ccc(NC(=O)c2occc2)cc1)c3occc3,46.573389844674615
CCOC(=O)N1CCC(CC1)N2Cc3cccc(C(=O)NCC4CCN(CC(C)C)C4)c3C2=O,62.0924942940741
O=C1CCCC(=C1)N2CCN(CC2)C3=CC(=O)CCC3,34.10689373050046
COc1ccc(cc1)C(=O)C2=C(O)C(=O)N(Cc3occc3)C2c4cc(OC)ccc4OC,49.24043322481468
CCC(=O)Nc1ccc(Nc2ccccc2)cc1,67.66573728637671
Cc1ccc(OCC(O)CN2CCN(CC2)c3ccc(C)cc3)cc1,55.23850216662971
OC(=O)\C=C\C(=O)c1ccc(O)cc1,56.06298447505383
Cn1ccc(n1)C(=O)Oc2ccc(cc2)C(=O)Nc3ccc(F)cc3F,65.6284024024315
Cc1onc(COc2ccccc2O)c1Br,39.30665611571827
CC1CN(Cc2cnc(Cl)s2)CCN1c3cccc(C)c3,66.59838345590606
Fc1ccccc1CN2CCN(CC(=O)NCCc3ccc(Cl)cc3)C2=O,40.30512978038837
COc1ccc(C)cc1NC(=O)CSc2nnc(c3occc3)n2CC=C,67.15837212547984
CCN(C1CCS(=O)(=O)C1)C(=O)COC(=O)\C=C\c2ccc(O)c(OC)c2,63.05405465564486
CCOC(=O)COc1ccc(cc1)c2oc(nn2)c3ccccc3,17.74204807233174
CCc1ccc(NC(=Nc2cc(ccc2N3CC4CC(C3)C5=CC=CC(=O)N5C4)C(=O)O)S)cc1,80.5932283403993
NC(=O)C1CCN(CC1)C(=O)c2ccc3nc(sc3c2)N4CCCCC4,58.096436833245605
Cc1cc(C)c2nc(O)c(cc2c1)C(N3CCCC3)c4nnnn4Cc5ccc6OCOc6c5,78.34425952912312
FC(F)(F)c1cccc(N\C=C\2/C(=O)NC(=S)N(C3CC3)C2=O)c1,73.12040838035175
COc1ccc(N\C(=C\C(=O)c2ccc(Br)cc2)\C)cc1,67.23448513205511
COc1ccc(cc1)C(N(C(=O)CSc2nnc(c3ccccc3)n2C)c4ccccc4)C(=O)NC(C)(C)C,48.19406177416928
Cc1nnc(SCc2nc3ccccc3[nH]2)s1,80.4432634725848
O=C(CSc1nccc2ccccc12)N3CCN(CC3)c4ccccn4,56.97144143850056
Cc1ccc(NC(=O)COC(=O)\C=C\c2cccs2)cc1,70.07431004550142
NN1C(=S)NN=C(Cc2ccc(O)cc2)C1=O,53.590539561899746
CC1=CC(=O)Oc2ccc(OC(=O)c3cccc(c3)S(=O)(=O)N4CCOCC4)cc12,77.00230890125448
CCCCCN1C(=O)C(=Nc2ccccc12)C(=O)c3ccccc3,52.843582154041215
O=C1C2C3CC(C=C3)C2C(=O)N1c4ccc(Cc5ccncc5)cc4,52.74630468087414
Cl.Cc1ccc(OCC(O)CNC2CCCC2)cc1C,29.566251560973818
[O-][N+](=O)c1ccc(NC(=O)\C=C\c2cccs2)cc1,46.528240344120974
CN(C(c1ccc(F)cc1)c2nnnn2C3CCCC3)c4ccccc4,53.36602995506206
Clc1cccc(c1)C(=O)NNC(=O)c2ccccc2Br,50.3428506597693
Cc1ccccc1Nc2nc(N)nc(CSc3nncn3C)n2,73.45471061162117
Cc1nc(SCC(=O)NCc2cccs2)nc(C)c1C,83.74861941676812
CCCC12CN3CC(C)(CN(C1)C3c4ccc(OC)cc4)C2=O,48.989533836319346
COc1ccc2C(Nc3nc(cs3)c4ccc(cc4)[N+](=O)[O-])OC(=O)c2c1OC,64.93121115990039
CN(CC1CCCN(CCc2ccc(F)cc2)C1)C(=O)CCC(F)(F)F,84.91839909714471
CCc1c(C)nc2cc(nn2c1N3CCCC3)c4cc(OC)cc(OC)c4,74.28645558630726
Cc1ccc(cc1)C(=O)N2CCN(CC2)c3ccc(c(NCc4occc4)c3)[N+](=O)[O-],48.431316171096476
[O-][N+](=O)c1cccc(NC(=S)N2CCc3ccccc23)c1,47.73714222015153
COC(=O)CN1C(=O)C=Nc2ccccc12,42.506955500058794
OC(CN1CCCCC1)c2c[nH]c3ccccc23,49.56587737177213
CCC(C)NC(=O)CN(c1cc(C)ccc1OC)S(=O)(=O)C,77.66651436989908
OC(=O)[C@H]1CCCC[C@H]1C(=O)Nc2ccc(cc2)S(=O)(=O)N3CCCCC3,54.31894291318912
CCCCC(=O)Nc1ccc(NC(=O)C2CC2)nc1,81.999822589828
Cc1ccc(cc1)C(=O)OC2OC(=O)C(=C2N3CCOCC3)Cl,69.70894124339344
Oc1cc(NC(=O)c2cc(ccc2Cl)n3cnnc3)ccc1c4oc5ccccc5n4,50.755079883242736
Cc1ccc(C)c(NC(=O)CSc2nnc(Cc3cccn3C)n2c4ccc(F)cc4)c1,51.92154788735913
O=C(CN1C=Nc2sc(cc2C1=O)c3ccccc3)NCc4occc4,47.96909024632241
COc1ccc(OC)c2nc(O)c(CCNC(=O)c3ccc(cc3)S(=O)(=O)N(C)C)cc12,44.59102221027906
Cl.CCOc1ccc(CC2N(CCc3cc(OCC)c(OCC)cc23)C(=O)CN4CCN(C)CC4)cc1OCC,54.25738048968773
COc1ccc(Cl)cc1C(=O)NCC(N2CCCC2)c3occc3,60.21911859257183
Cc1oc(\C=C\C(=O)N2CCN(CC2)S(=O)(=O)c3cccs3)cc1,45.12874339091648
[O-][N+](=O)c1ccc(cc1)n2c(S)nnc2CNC(=O)c3ccc(cc3)S(=O)(=O)N4CCOCC4,79.03774383093894
Fc1ccc(cc1)N2CCN(CC2)S(=O)(=O)N3CCCCC3,71.13405815633908
Cl.COc1ccc(CCN(C)CC(=O)Nc2c(C)cc(C)cc2C)cc1OC,46.372967325519205
COCCCn1cnnc1S,54.40770613518713
CCc1ccc(NC(=O)N(Cc2occc2)Cc3cccnc3)cc1,61.1403882383306
Cc1ccc(NC(=O)CSc2nnc(c3cccnc3)n2c4ccc(C)cc4)cc1,71.1844719747668
COc1ccccc1C(=O)NNC(=O)c2cccc(F)c2,55.57638334130954
CC(C)c1ccc(C)cc1OCCCN2C(=O)NC(C)(C)C2=O,58.0338429047825
O=C(COc1cccc2C(=O)N(Cc3ccccc3)CCc12)N4CCCCC4,40.132119466743504
Oc1ccc(cc1C2=NNC(C2)c3ccccc3F)[N+](=O)[O-],57.38325731076644
Cc1ccc(cc1)S(=O)(=O)N=C(N)Nc2nc(C)c3ccc(C)cc3n2,66.68404008564794
O=C(Oc1ccc2C=CC(=O)Oc2c1)c3ccccc3,41.033558769940086
CN(Cc1ccon1)C(=O)CC2N(Cc3cccc(Oc4ccccc4)c3)CCNC2=O,57.54585994197139
CN(C)N1C(=C(C#N)C(C2=C1CC(C)(C)CC2=O)c3sccc3C)N,56.473831833792
Oc1nc(SCC#C)ncc1S(=O)(=O)c2ccccc2,64.1184121649687
COc1ccc(NS(=O)(=O)c2cc(NC(=O)C3CCCO3)ccc2N4CCCCC4)cc1,35.11140829129232
CC(=O)N1CCN(CC1)C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)c4ccccc4Cl,65.35408682299368
CC(=O)Nc1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)NCC=C,41.959651167287475
COc1cc(NC(=O)CCS(=O)(=O)c2ccc3N(C)C(=O)Oc3c2)cc(OC)c1,81.35967894420534
Cc1ccccc1C(=O)N2CCN(CC2)c3ccc(c(NCc4occc4)c3)[N+](=O)[O-],51.461254153328596
CCC(C)NC(=O)CCCc1ccccc1,52.38122073076695
COc1ccccc1C2N(CCN(C)C)C(=O)C(=C2C(=O)c3oc4ccccc4c3)O,74.65189755409338
CC(C)OCCCNc1nc2N(C)C(=O)N(Cc3ccccc3F)C(=O)c2n1C,52.28944358901751
Clc1cccc(CSC2=NCCN2S(=O)(=O)c3ccccc3)c1,38.71418401671313
